"id","answer"
1629703203397808128,"{ 'happiness' : 'medium', 'vitality' : 'high', 'promoting good' : 'medium', 'balance in the various aspects of own life' : 'high', 'mastery (ability, capability)' : 'medium' }"
1628754864451854337,"{ 'happiness' : 'low', 'resilience' : 'medium', 'fear of future' : 'high', 'expressing job satisfaction' : 'low', 'expressing optimism' : 'low', 'perceiving discrimination' : 'high', 'describing health limitations' : 'high' }"
1626262273642663936,"{ 'fear of future' : 'high', 'anxiety' : 'high', 'loneliness' : 'high', 'quality of relationships' : 'low', 'belonging to society' : 'low', 'feeling trusted' : 'low', 'perceiving discrimination' : 'high', 'expressing empathy' : 'low' }"
1627029660000190465,"{ 'happiness' : 'low', 'resilience' : 'medium', 'expressing job satisfaction' : 'low', 'expressing optimism' : 'low', 'financial/material worry' : 'high', 'expressing empathy' : 'low' }"
1630395942321963008,"{ 'happiness' : 'high', 'expressing job satisfaction' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'high', 'belonging to society' : 'medium', 'mastery (ability, capability)' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1628799336254513152,"{ 'happiness' : 'low', 'resilience' : 'medium', 'positive functioning' : 'low', 'expressing job satisfaction' : 'low', 'expressing optimism' : 'low' }"
1632678335762558977,"{ 'resilience' : 'high', 'self-esteem' : 'medium', 'positive functioning' : 'medium', 'expressing optimism' : 'medium', 'quality of relationships' : 'high', 'belonging to society' : 'high', 'feeling trusted' : 'high', 'promoting good' : 'high', 'having hope' : 'medium', 'expressing empathy' : 'high', 'expressing altruism' : 'high' }"
1631835137481555968,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'belonging to society' : 'high', 'expressing gratitude' : 'high', 'mastery (ability, capability)' : 'medium', 'feeling having a political voice' : 'medium', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1632175319103750144,"{ 'happiness' : 'low', 'resilience' : 'high', 'self-esteem' : 'medium', 'vitality' : 'medium', 'having energy' : 'medium', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'expressing delayed gratification' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1627813194013216769,"{ 'happiness' : 'low', 'resilience' : 'medium', 'life satisfaction' : 'low', 'fear of future' : 'medium', 'expressing optimism' : 'low', 'anxiety' : 'high', 'belonging to society' : 'medium', 'expressing altruism' : 'high', 'feeling having a political voice' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1630079012226891778,"{ 'self-esteem' : 'high', 'positive functioning' : 'high', 'happiness' : 'high', 'balance in the various aspects of own life' : 'high' }"
1632258916254994434,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'self-esteem' : 'low', 'expressing optimism' : 'low', 'depression' : 'high', 'suffering' : 'high', 'expressing altruism' : 'low', 'loneliness' : 'high', 'quality of relationships' : 'low', 'belonging to society' : 'low', 'feeling trusted' : 'low', 'perceiving discrimination' : 'high', 'having hope' : 'low', 'promoting good' : 'low', 'seeking for forgiveness' : 'low', 'expressing empathy' : 'low' }"
1629213004167544832,"{ 'anxiety' : 'high', 'loneliness' : 'medium', 'financial/material worry' : 'low' }"
1626345798031007747,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'medium', 'expressing empathy' : 'high' }"
1626000707735134209,"{ 'happiness' : 'low', 'resilience' : 'medium', 'fear of future' : 'high', 'expressing optimism' : 'low', 'anxiety' : 'high', 'having hope' : 'low' }"
1631344477783695388,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'life satisfaction' : 'high', 'expressing empathy' : 'high' }"
1627946117530021889,"{ 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'religious criticism' : 'high', 'expressing empathy' : 'low' }"
1631696539499241472,"{ 'self-esteem' : 'high', 'happiness' : 'high', 'expressing optimism' : 'high', 'positive functioning' : 'high', 'life satisfaction' : 'high', 'expressing gratitude' : 'high', 'belonging to society' : 'medium', 'expressing government approval' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1633918866371018753,"{ 'self-esteem' : 'medium', 'positive functioning' : 'high', 'mastery (ability, capability)' : 'medium', 'promoting good' : 'high' }"
1631714717877059584,"{ 'happiness' : 'high', 'vitality' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'purpose in life' : 'medium', 'expressing altruism' : 'high', 'having hope' : 'high', 'promoting good' : 'high' }"
1632738865826914310,"{ 'happiness' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'belonging to society' : 'medium', 'promoting good' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1632123110848708610,"{ 'self-esteem' : 'low', 'life satisfaction' : 'low', 'happiness' : 'low', 'anxiety' : 'medium', 'loneliness' : 'high', 'quality of relationships' : 'low', 'mastery (ability, capability)' : 'low', 'financial/material worry' : 'high', 'feeling having a political voice' : 'low', 'balance in the various aspects of own life' : 'low' }"
1629216388140404736,"{ 'resilience' : 'medium', 'self-esteem' : 'medium', 'positive functioning' : 'low', 'expressing job satisfaction' : 'low', 'anxiety' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1630216718030086145,"{ 'happiness' : 'medium', 'expressing optimism' : 'high', 'expressing altruism' : 'high', 'quality of relationships' : 'medium', 'having hope' : 'high', 'expressing delayed gratification' : 'medium', 'expressing empathy' : 'high', 'loneliness' : 'low' }"
1627484935983616000,"{ 'happiness' : 'high', 'vitality' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1627176928661864448,"{ 'happiness' : 'low', 'fear of future' : 'high', 'expressing optimism' : 'low', 'suffering' : 'high', 'describing health limitations' : 'medium' }"
1630935310107398144,"{ 'happiness' : 'high', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'belonging to society' : 'high', 'balance in the various aspects of own life' : 'medium', 'having hope' : 'high', 'expressing delayed gratification' : 'medium' }"
1632328990919741440,"{ 'life satisfaction' : 'low', 'resilience' : 'medium' }"
1632711150352621568,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'quality of relationships' : 'low', 'belonging to society' : 'low', 'feeling trusted' : 'low', 'perceiving discrimination' : 'high' }"
1628757562349821952,"{ 'happiness' : 'low', 'resilience' : 'low', 'self-esteem' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'vitality' : 'low', 'having energy' : 'low', 'peace with thoughts and feelings' : 'low', 'purpose in life' : 'low', 'depression' : 'high', 'anxiety' : 'high', 'having hope' : 'low', 'describing drinking related health issues' : 'high', 'expressing empathy' : 'medium' }"
1628274817735729153,"{ 'balance in the various aspects of own life' : 'low', 'describing drinking related health issues' : 'high' }"
1631396592501530632,"{ 'resilience' : 'medium', 'expressing optimism' : 'high', 'balance in the various aspects of own life' : 'high', 'feeling having a political voice' : 'high' }"
1630266967348375553,"{ 'happiness' : 'high', 'resilience' : 'medium', 'self-esteem' : 'medium', 'fear of future' : 'low', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'peace with thoughts and feelings' : 'high', 'anxiety' : 'low', 'belonging to society' : 'high', 'financial/material worry' : 'low', 'expressing government approval' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'feeling having a political voice' : 'high', 'expressing empathy' : 'high' }"
1632609932938715137,"{ 'happiness' : 'low', 'resilience' : 'medium', 'fear of future' : 'high', 'positive functioning' : 'low', 'depression' : 'high', 'anxiety' : 'high', 'mastery (ability, capability)' : 'low', 'balance in the various aspects of own life' : 'low', 'financial/material worry' : 'high', 'having hope' : 'low' }"
1627642249235537923,"{ 'expressing optimism' : 'high', 'mastery (ability, capability)' : 'high' }"
1629278522630873090,"{ 'resilience' : 'high', 'vitality' : 'medium', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'high', 'belonging to society' : 'medium', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1629821280345116674,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'positive functioning' : 'low', 'expressing optimism' : 'low', 'quality of relationships' : 'medium', 'belonging to society' : 'high', 'balance in the various aspects of own life' : 'medium', 'mastery (ability, capability)' : 'high', 'expressing empathy' : 'low' }"
1626344767079473152,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'high', 'having hope' : 'high' }"
1633956674007445504,"{ 'happiness' : 'low', 'resilience' : 'high', 'self-esteem' : 'medium', 'fear of future' : 'high', 'positive functioning' : 'high', 'expressing job satisfaction' : 'high', 'expressing optimism' : 'medium', 'belonging to society' : 'medium', 'expressing altruism' : 'high', 'financial/material worry' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1629200748842975233,"{ 'happiness' : 'low', 'belonging to society' : 'low', 'perceiving discrimination' : 'high', 'promoting good' : 'high' }"
1629215169179181056,"{ 'happiness' : 'high' }"
1630766534023868416,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'high', 'having hope' : 'high', 'expressing delayed gratification' : 'medium', 'expressing empathy' : 'high' }"
1629137948577857537,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'high', 'mastery (ability, capability)' : 'medium', 'feeling having a political voice' : 'high', 'having hope' : 'high' }"
1627035116961955841,"{ 'self-esteem' : 'low', 'mastery (ability, capability)' : 'low', 'feeling having a political voice' : 'low', 'describing health limitations' : 'medium' }"
1627728085268238345,"{ 'self-esteem' : 'high', 'life satisfaction' : 'medium', 'happiness' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'mastery (ability, capability)' : 'high', 'having hope' : 'high', 'expressing delayed gratification' : 'medium', 'describing health limitations' : 'medium' }"
1628379100586078209,"{ 'happiness' : 'medium', 'expressing job satisfaction' : 'high', 'expressing optimism' : 'high', 'expressing altruism' : 'high', 'balance in the various aspects of own life' : 'medium', 'mastery (ability, capability)' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'medium' }"
1632092941895315457,"{ 'fear of future' : 'high', 'expressing optimism' : 'low', 'anxiety' : 'medium', 'quality of relationships' : 'low', 'expressing trust' : 'low', 'feeling trusted' : 'low', 'perceiving discrimination' : 'high', 'feeling having a political voice' : 'high', 'expressing government approval' : 'low', 'promoting good' : 'high' }"
1632380882244829184,"{ 'happiness' : 'low', 'positive functioning' : 'low', 'expressing optimism' : 'low' }"
1627884875561988096,"{ 'happiness' : 'medium', 'resilience' : 'high', 'self-esteem' : 'medium', 'vitality' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'peace with thoughts and feelings' : 'medium', 'quality of relationships' : 'medium', 'belonging to society' : 'medium', 'expressing trust' : 'low', 'balance in the various aspects of own life' : 'medium', 'mastery (ability, capability)' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high', 'describing health limitations' : 'medium' }"
1627705063270383617,"{ 'happiness' : 'low', 'resilience' : 'low', 'self-esteem' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'vitality' : 'low', 'having energy' : 'low', 'positive functioning' : 'low', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'purpose in life' : 'low', 'depression' : 'high', 'anxiety' : 'high', 'suffering' : 'high', 'feeling pain' : 'high', 'quality of relationships' : 'low', 'belonging to society' : 'low', 'loneliness' : 'high', 'having hope' : 'low', 'ptsd (post-traumatic stress disorder)' : 'high' }"
1630402477890707456,"{ 'fear of future' : 'high', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'feeling trusted' : 'low', 'belonging to society' : 'medium' }"
1629780500830101506,"{ 'happiness' : 'medium', 'life satisfaction' : 'medium', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'purpose in life' : 'medium', 'expressing altruism' : 'high', 'belonging to society' : 'medium', 'charitable giving/helping' : 'high', 'promoting good' : 'high', 'having hope' : 'medium', 'expressing empathy' : 'high', 'describing health limitations' : 'low' }"
1632382207879954432,"{ 'resilience' : 'medium', 'self-esteem' : 'high', 'vitality' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'peace with thoughts and feelings' : 'high', 'belonging to society' : 'medium', 'perceiving discrimination' : 'medium', 'feeling having a political voice' : 'high' }"
1627445070000447490,"{ 'happiness' : 'high', 'expressing gratitude' : 'high' }"
1625736117369593856,"{ 'resilience' : 'high', 'happiness' : 'high', 'expressing optimism' : 'high', 'loneliness' : 'low', 'quality of relationships' : 'medium', 'belonging to society' : 'medium', 'expressing gratitude' : 'medium', 'having hope' : 'high' }"
1627058116071415808,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'peace with thoughts and feelings' : 'high', 'belonging to society' : 'high', 'expressing gratitude' : 'medium', 'feeling trusted' : 'medium', 'having hope' : 'high', 'expressing empathy' : 'high', 'promoting good' : 'high' }"
1628955506277777409,"{ 'self-esteem' : 'low', 'expressing empathy' : 'low' }"
1628483851444973572,"{ 'happiness' : 'medium', 'resilience' : 'high', 'self-esteem' : 'high', 'positive functioning' : 'high', 'peace with thoughts and feelings' : 'medium', 'expressing altruism' : 'high', 'quality of relationships' : 'medium', 'balance in the various aspects of own life' : 'medium', 'mastery (ability, capability)' : 'high', 'feeling having a political voice' : 'high', 'promoting good' : 'high', 'expressing government approval' : 'medium', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1629743739718492160,"{ 'happiness' : 'high', 'peace with thoughts and feelings' : 'high', 'quality of relationships' : 'medium', 'expressing empathy' : 'high' }"
1625876832556920833,"{ 'happiness' : 'low', 'resilience' : 'medium', 'self-esteem' : 'medium', 'life satisfaction' : 'low', 'fear of future' : 'high', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'anxiety' : 'medium', 'expressing altruism' : 'medium', 'feeling having a political voice' : 'high', 'expressing government approval' : 'medium', 'having hope' : 'high', 'promoting good' : 'high' }"
1625854667388502018,"{ 'happiness' : 'high', 'positive functioning' : 'high', 'belonging to society' : 'high', 'mastery (ability, capability)' : 'medium', 'financial/material worry' : 'low', 'charitable giving/helping' : 'medium', 'expressing empathy' : 'high' }"
1627481036400521216,"{ 'happiness' : 'low', 'resilience' : 'low', 'self-esteem' : 'low', 'life satisfaction' : 'low', 'vitality' : 'low', 'having energy' : 'low', 'positive functioning' : 'low', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'depression' : 'high', 'anxiety' : 'high', 'suffering' : 'high', 'balance in the various aspects of own life' : 'low', 'describing health limitations' : 'high' }"
1632406720239800322,"{ 'happiness' : 'high', 'resilience' : 'high', 'life satisfaction' : 'high', 'vitality' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'peace with thoughts and feelings' : 'medium', 'expressing gratitude' : 'high', 'belonging to society' : 'medium', 'mastery (ability, capability)' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1632575339062001665,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'medium', 'expressing optimism' : 'low' }"
1629135417462124553,"{ 'happiness' : 'high', 'balance in the various aspects of own life' : 'high', 'having hope' : 'high', 'expressing delayed gratification' : 'medium' }"
1626582008423120899,"{ 'resilience' : 'high', 'self-esteem' : 'high', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'expressing altruism' : 'high', 'feeling trusted' : 'high', 'balance in the various aspects of own life' : 'medium', 'feeling having a political voice' : 'medium', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1627358524408844290,"{ 'happiness' : 'high', 'vitality' : 'high', 'expressing optimism' : 'high', 'having hope' : 'high' }"
1629778120445157376,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'belonging to society' : 'high', 'quality of relationships' : 'high', 'feeling trusted' : 'medium', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1628207956301946883,"{ 'happiness' : 'high', 'resilience' : 'high', 'mastery (ability, capability)' : 'high' }"
1631523837434277888,"{ 'happiness' : 'high', 'resilience' : 'medium', 'self-esteem' : 'medium', 'life satisfaction' : 'medium', 'having energy' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'peace with thoughts and feelings' : 'medium', 'depression' : 'low', 'anxiety' : 'low', 'suffering' : 'low', 'balance in the various aspects of own life' : 'high', 'mastery (ability, capability)' : 'medium', 'describing health limitations' : 'medium', 'having hope' : 'high' }"
1630912119800463360,"{ 'fear of future' : 'high', 'resilience' : 'medium' }"
1629938855695589376,"{ 'resilience' : 'medium', 'fear of future' : 'high', 'depression' : 'high', 'anxiety' : 'high', 'describing health limitations' : 'high' }"
1633951408016744451,"{ 'happiness' : 'high', 'resilience' : 'high', 'expressing optimism' : 'high' }"
1629750329184071681,"{ 'self-esteem' : 'high', 'happiness' : 'high', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'balance in the various aspects of own life' : 'high', 'having hope' : 'high', 'promoting good' : 'medium', 'expressing delayed gratification' : 'medium', 'expressing empathy' : 'medium' }"
1629883598840160257,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'positive functioning' : 'low', 'financial/material worry' : 'high' }"
1632292599917862914,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'quality of relationships' : 'low' }"
1631447860884430856,"{ 'happiness' : 'high', 'vitality' : 'medium', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'describing drinking related health issues' : 'high' }"
1630682521443741696,"{ 'mastery (ability, capability)' : 'medium' }"
1632828824583917573,"{ 'happiness' : 'high', 'self-esteem' : 'high', 'life satisfaction' : 'high', 'expressing optimism' : 'high', 'positive functioning' : 'high', 'vitality' : 'high', 'financial/material worry' : 'low', 'having hope' : 'high' }"
1627804012354437120,"{ 'happiness' : 'high', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'belonging to society' : 'medium', 'feeling trusted' : 'high', 'balance in the various aspects of own life' : 'high', 'feeling having a political voice' : 'high', 'expressing government approval' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1625715488549654529,"{ 'resilience' : 'medium', 'mastery (ability, capability)' : 'high', 'religious criticism' : 'medium', 'spiritual punishment' : 'medium', 'having hope' : 'high', 'seeking for forgiveness' : 'medium', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1629135680914833413,"{ 'happiness' : 'low', 'belief in god' : 'high', 'religious criticism' : 'low', 'feeling religious comfort' : 'medium', 'having hope' : 'high', 'promoting good' : 'high' }"
1630966862132527105,"{ 'happiness' : 'low', 'resilience' : 'medium' }"
1627140952862380032,"{ 'happiness' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'peace with thoughts and feelings' : 'high', 'purpose in life' : 'high', 'expressing gratitude' : 'high', 'feeling loved by god' : 'high', 'belief in god' : 'high', 'feeling religious comfort' : 'high', 'mastery (ability, capability)' : 'medium', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1632065411234643971,"{ 'happiness' : 'low', 'fear of future' : 'high', 'expressing optimism' : 'low', 'depression' : 'high', 'loneliness' : 'high', 'quality of relationships' : 'low', 'belonging to society' : 'low', 'feeling trusted' : 'low', 'perceiving discrimination' : 'medium', 'expressing empathy' : 'low' }"
1627057306386198530,"{ 'happiness' : 'low', 'expressing optimism' : 'low', 'perceiving discrimination' : 'high', 'describing smoking related health issues' : 'medium' }"
1632448425642827777,"{ 'happiness' : 'low', 'vitality' : 'low', 'quality of relationships' : 'low', 'belonging to society' : 'low' }"
1632428601487261697,"{ 'happiness' : 'high', 'self-esteem' : 'medium' }"
1631950834476146689,"{ 'happiness' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'high', 'having hope' : 'high', 'promoting good' : 'high' }"
1629563204564025344,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'positive functioning' : 'high', 'life satisfaction' : 'high', 'peace with thoughts and feelings' : 'high', 'purpose in life' : 'high', 'expressing gratitude' : 'high', 'belief in god' : 'high', 'feeling loved by god' : 'high', 'religious criticism' : 'low', 'spiritual punishment' : 'low', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high', 'expressing altruism' : 'low' }"
1626155346409422848,"{ 'happiness' : 'low', 'fear of future' : 'high', 'suffering' : 'high', 'belonging to society' : 'low', 'feeling trusted' : 'low', 'perceiving discrimination' : 'high' }"
1629598257138528256,"{ 'happiness' : 'medium', 'mastery (ability, capability)' : 'high' }"
1630697669285888003,"{ 'self-esteem' : 'high', 'happiness' : 'high', 'expressing optimism' : 'high', 'quality of relationships' : 'high', 'expressing gratitude' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1632764712063758337,"{ 'happiness' : 'high', 'vitality' : 'high', 'positive functioning' : 'high' }"
1632637743141470208,"{ 'happiness' : 'medium', 'resilience' : 'high', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'medium', 'peace with thoughts and feelings' : 'high', 'purpose in life' : 'high', 'expressing altruism' : 'high', 'expressing gratitude' : 'medium', 'quality of relationships' : 'high', 'expressing empathy' : 'high' }"
1626218107894374401,"{ 'happiness' : 'high', 'resilience' : 'medium', 'self-esteem' : 'medium', 'life satisfaction' : 'high', 'fear of future' : 'low', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'peace with thoughts and feelings' : 'high', 'purpose in life' : 'medium', 'feeling loved by god' : 'high', 'expressing gratitude' : 'medium', 'life after death belief' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1632192109468852224,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'depression' : 'high', 'anxiety' : 'high', 'feeling trusted' : 'low', 'perceiving discrimination' : 'medium', 'expressing empathy' : 'low' }"
1631409322826645505,"{ 'happiness' : 'low', 'fear of future' : 'high', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'mastery (ability, capability)' : 'high', 'financial/material worry' : 'high' }"
1628958377932980226,"{ 'self-esteem' : 'high', 'happiness' : 'high', 'expressing gratitude' : 'high', 'expressing empathy' : 'high' }"
1628120743916539911,"{ 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'perceiving discrimination' : 'high', 'expressing empathy' : 'low' }"
1627547421730385920,"{ 'expressing job satisfaction' : 'low', 'quality of relationships' : 'low', 'belonging to society' : 'low', 'feeling trusted' : 'low', 'mastery (ability, capability)' : 'high', 'feeling having a political voice' : 'medium' }"
1630813875724595201,"{ 'self-esteem' : 'low' }"
1629758810012123137,"{ 'happiness' : 'low', 'quality of relationships' : 'low' }"
1629114288710512641,"{ 'expressing trust' : 'high', 'self-esteem' : 'medium' }"
1628218972075094018,"{ 'expressing trust' : 'low' }"
1631800641294041091,"{ 'self-esteem' : 'high', 'happiness' : 'high', 'expressing optimism' : 'high', 'life satisfaction' : 'high', 'expressing empathy' : 'high', 'quality of relationships' : 'high' }"
1625794704682934273,"{ 'happiness' : 'medium', 'self-esteem' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'loneliness' : 'low', 'quality of relationships' : 'medium', 'expressing empathy' : 'high' }"
1634215338450599937,"{ 'resilience' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'balance in the various aspects of own life' : 'high', 'mastery (ability, capability)' : 'high', 'having hope' : 'high', 'promoting good' : 'high' }"
1629581925265420290,"{ 'happiness' : 'high', 'resilience' : 'medium', 'quality of relationships' : 'medium' }"
1628554929290739712,"{ 'happiness' : 'high', 'resilience' : 'medium', 'self-esteem' : 'high', 'life satisfaction' : 'high', 'vitality' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'peace with thoughts and feelings' : 'high' }"
1631168816066486272,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'expressing job satisfaction' : 'low', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'depression' : 'high', 'anxiety' : 'high', 'balance in the various aspects of own life' : 'low', 'perceiving discrimination' : 'high', 'financial/material worry' : 'high', 'feeling having a political voice' : 'high', 'expressing government approval' : 'low', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1626363420189642753,"{ 'happiness' : 'low', 'resilience' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'feeling pain' : 'high', 'quality of relationships' : 'low', 'belonging to society' : 'low' }"
1630236823787118593,"{ 'happiness' : 'medium', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'quality of relationships' : 'medium', 'mastery (ability, capability)' : 'high', 'having hope' : 'medium', 'promoting good' : 'medium', 'expressing empathy' : 'high' }"
1631608075957284865,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'quality of relationships' : 'high', 'expressing gratitude' : 'high' }"
1626355789060272129,"{ 'happiness' : 'low', 'fear of future' : 'high', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'anxiety' : 'high', 'financial/material worry' : 'high', 'having hope' : 'low' }"
1628884392813756419,"{ 'happiness' : 'high', 'vitality' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'mastery (ability, capability)' : 'high', 'describing drinking related health issues' : 'high' }"
1631940174673506304,"{ 'happiness' : 'low', 'self-esteem' : 'low', 'fear of future' : 'high', 'positive functioning' : 'low', 'peace with thoughts and feelings' : 'low', 'depression' : 'high', 'anxiety' : 'high', 'quality of relationships' : 'low', 'expressing trust' : 'low', 'feeling trusted' : 'low', 'perceiving discrimination' : 'high', 'financial/material worry' : 'high', 'having hope' : 'low' }"
1633246821169389568,"{ 'self-esteem' : 'medium', 'happiness' : 'low', 'life satisfaction' : 'low', 'vitality' : 'medium', 'expressing optimism' : 'low' }"
1630586242260951040,"{ 'happiness' : 'high', 'resilience' : 'medium', 'self-esteem' : 'high', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'balance in the various aspects of own life' : 'high', 'expressing gratitude' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high', 'describing health limitations' : 'low' }"
1629589699923779587,"{ 'happiness' : 'high', 'self-esteem' : 'medium' }"
1629839191524749314,"{ 'quality of relationships' : 'low', 'belonging to society' : 'low' }"
1626453412220133376,"{ 'happiness' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'medium', 'expressing empathy' : 'high' }"
1629272414579494913,"{ 'self-esteem' : 'medium', 'resilience' : 'high', 'positive functioning' : 'high', 'mastery (ability, capability)' : 'medium' }"
1631455792460181505,"{ 'resilience' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'balance in the various aspects of own life' : 'high', 'mastery (ability, capability)' : 'high', 'financial/material worry' : 'low', 'expressing delayed gratification' : 'high', 'having hope' : 'high' }"
1633825889220972547,"{ 'happiness' : 'low', 'resilience' : 'medium', 'expressing optimism' : 'low', 'depression' : 'high', 'suffering' : 'high', 'describing health limitations' : 'high' }"
1627284823864737792,"{ 'self-esteem' : 'high', 'happiness' : 'high', 'positive functioning' : 'high', 'mastery (ability, capability)' : 'medium', 'promoting good' : 'high' }"
1629549062914703362,"{ 'happiness' : 'high', 'life satisfaction' : 'high', 'vitality' : 'high', 'positive functioning' : 'high', 'expressing gratitude' : 'high', 'expressing empathy' : 'high' }"
1627851631634309120,"{ 'self-esteem' : 'high', 'life satisfaction' : 'high', 'expressing optimism' : 'high', 'expressing altruism' : 'high', 'feeling trusted' : 'medium', 'expressing empathy' : 'high' }"
