"dimension","acc","f1","prec","recall","spec","sens","balAcc","model","bpar","ft","type","n","ntext","accD","accI","FN","FP","jac","jac2","ham","fname"
"describing health limitations",0.87827285254938,0.379391100702576,0.595588235294118,0.278350515463918,0.97083775185578,0.278350515463918,0.624594133659849,"LLAMA3",70,"NO","FULL",100142,2177,0.758692656427872,0.739100477322203,0.0597651335104152,0.181542210061712,0.211148890783167,0.742550259482599,0.241307343572128,"classified-L3-70B"
"expressing empathy",0.459807073954984,0.588235294117647,0.947012401352875,0.4266124936516,0.774038461538462,0.4266124936516,0.600325477595031,"LLAMA3",70,"NO","FULL",100142,2177,0.758692656427872,0.739100477322203,0.0597651335104152,0.181542210061712,0.211148890783167,0.742550259482599,0.241307343572128,"classified-L3-70B"
"happiness",0.612235510579577,0.69925080271138,0.656396517079705,0.748091603053435,0.40625,0.748091603053435,0.577170801526718,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"resilience",0.640294388224471,0.0175879396984925,0.4375,0.00897435897435897,0.993543758967001,0.00897435897435897,0.50125905897068,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"self-esteem",0.639834406623735,0.0486026731470231,0.645161290322581,0.0252525252525253,0.992040520984081,0.0252525252525253,0.508646523118303,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"life satisfaction",0.563017479300828,0.313583815028902,0.612994350282486,0.210679611650485,0.880244755244755,0.210679611650485,0.54546218344762,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"fear of future",0.709291628334867,0.377952755905512,0.438356164383562,0.332179930795848,0.845864661654135,0.332179930795848,0.589022296224992,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"vitality",0.686752529898804,0.0312944523470839,0.5,0.0161527165932452,0.992632283991962,0.0161527165932452,0.504392500292604,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"having energy",0.603495860165593,0.363367799113737,0.403940886699507,0.330201342281879,0.745976207137859,0.330201342281879,0.538088774709869,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"positive functioning",0.443422263109476,NA,NA,0,1,0,0.5,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"expressing job satisfaction",1,NA,NA,NA,1,NA,NA,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"expressing optimism",0.550597976080957,0.634766355140187,0.639788997739261,0.629821958456973,0.421307506053269,0.629821958456973,0.525564732255121,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"peace with thoughts and feelings",0.672033118675253,0.131546894031669,0.346153846153846,0.081203007518797,0.932405566600398,0.081203007518797,0.506804287059597,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"purpose in life",0.639374425022999,0.062200956937799,0.722222222222222,0.0325,0.992721979621543,0.0325,0.512610989810771,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"depression",0.679392824287029,0.333014354066986,0.271450858034321,0.430693069306931,0.736158192090395,0.430693069306931,0.583425630698663,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"anxiety",0.674793008279669,0.420966420966421,0.424793388429752,0.417207792207792,0.776636713735558,0.417207792207792,0.596922252971675,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"suffering",0.994940202391904,NA,0,NA,0.994940202391904,NA,NA,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"feeling pain",0.72493100275989,0.18970189701897,0.636363636363636,0.111464968152866,0.974126778783959,0.111464968152866,0.542795873468412,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"expressing altruism",0.705151793928243,0.255516840882695,0.658682634730539,0.15850144092219,0.961486486486486,0.15850144092219,0.559993963704338,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"loneliness",0.709291628334867,0.124653739612188,0.428571428571429,0.072933549432739,0.961464354527938,0.072933549432739,0.517198951980339,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"quality of relationships",0.654553817847286,0.111242603550296,0.59493670886076,0.0613577023498695,0.977272727272727,0.0613577023498695,0.519315214811298,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"belonging to society",0.505519779208832,0.437467294610152,0.521847690387016,0.376576576576577,0.640037593984962,0.376576576576577,0.50830708528077,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"expressing gratitude",0.678472861085557,0.328530259365994,0.665369649805447,0.218112244897959,0.938129496402878,0.218112244897959,0.578120870650418,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"expressing trust",0.586936522539098,0.407651715039578,0.334415584415584,0.521959459459459,0.611251580278129,0.521959459459459,0.566605519868794,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"feeling trusted",0.689052437902484,0.208430913348946,0.271341463414634,0.169201520912548,0.85497572815534,0.169201520912548,0.512088624533944,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"balance in the various aspects of own life",0.582796688132475,0.429918290383407,0.616216216216216,0.33011583011583,0.812829525483304,0.33011583011583,0.571472677799567,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"mastery (ability, capability)",0.66099356025759,0.169109357384442,0.384615384615385,0.108381502890173,0.919028340080972,0.108381502890173,0.513704921485573,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"perceiving discrimination",0.734590616375345,0.033500837520938,0.666666666666667,0.0171821305841924,0.996859296482412,0.0171821305841924,0.507020713533302,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"feeling loved by god",0.91444342226311,0.105769230769231,0.289473684210526,0.0647058823529412,0.986526946107784,0.0647058823529412,0.525616414230363,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"belief in god",0.919503219871205,0.20814479638009,0.370967741935484,0.144654088050314,0.980645161290323,0.144654088050314,0.562649624670319,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"religious criticism",0.864305427782889,0.0327868852459016,0.625,0.0168350168350168,0.998401704848162,0.0168350168350168,0.507618360841589,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"spiritual punishment",0.874885004599816,NA,NA,0,1,0,0.5,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"feeling religious comfort",0.928242870285189,0.161290322580645,0.319148936170213,0.107913669064748,0.984275184275184,0.107913669064748,0.546094426669966,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"financial/material worry",0.737810487580497,0.363839285714286,0.40547263681592,0.32995951417004,0.857738095238095,0.32995951417004,0.593848804704068,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"life after death belief",0.816007359705612,0.0430622009569378,0.692307692307692,0.0222222222222222,0.997738835500283,0.0222222222222222,0.509980528861252,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"volunteering",0.900183992640294,0.076595744680851,0.75,0.0403587443946188,0.998462327011789,0.0403587443946188,0.519410535703204,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"charitable giving/helping",0.926862925482981,0.231884057971014,0.358208955223881,0.171428571428571,0.978859390363815,0.171428571428571,0.575143980896193,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"seeking for forgiveness",0.975620975160994,NA,NA,0,1,0,0.5,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"feeling having a political voice",0.820607175712971,0.508816120906801,0.51010101010101,0.507537688442211,0.890765765765766,0.507537688442211,0.699151727103988,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"expressing government approval",0.838546458141674,0.425531914893617,0.631067961165049,0.320987654320988,0.95703787450537,0.320987654320988,0.639012764413179,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"having hope",0.686292548298068,0.35171102661597,0.421412300683371,0.301794453507341,0.837283792440743,0.301794453507341,0.569539122974042,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"promoting good",0.66329346826127,0.100737100737101,0.445652173913043,0.056786703601108,0.964876033057851,0.056786703601108,0.51083136832948,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"expressing delayed gratification",0.759429622815087,0.181533646322379,0.256637168141593,0.14043583535109,0.904599659284497,0.14043583535109,0.522517747317794,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"ptsd (post-traumatic stress disorder)",0.987120515179393,NA,NA,0,1,0,0.5,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"describing smoking related health issues",0.989420423183073,0.378378378378378,0.777777777777778,0.25,0.999068033550792,0.25,0.624534016775396,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"describing drinking related health issues",0.986200551977921,0.634146341463415,0.838709677419355,0.509803921568627,0.997644842204428,0.509803921568627,0.753724381886528,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"describing health limitations",0.856945722171113,0.313465783664459,0.522058823529412,0.22397476340694,0.964997307485191,0.22397476340694,0.594486035446066,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"expressing empathy",0.559797608095676,0.477905073649754,0.494356659142212,0.462513199577613,0.634881825590872,0.462513199577613,0.548697512584243,"LLAMA3",8,"YES","FULL",100004,2174,0.746680132794688,0.72588096476141,0.06208751649934,0.191232350705972,0.197719360277117,0.7308031083012,0.253319867205312,"classified-L3-8B-FT"
"happiness",0.575841401567543,0.653875094055681,0.584398117014122,0.742100768573869,0.380761523046092,0.742100768573869,0.56143114580998,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"resilience",0.740433379437529,0.00353982300884956,0.0666666666666667,0.00181818181818182,0.991352686843731,0.00181818181818182,0.496585434330956,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"self-esteem",0.7293683725219,0.0516962843295638,0.533333333333333,0.0271646859083192,0.991139240506329,0.0271646859083192,0.509151963207324,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"life satisfaction",0.525587828492393,0.312625250501002,0.661016949152542,0.204724409448819,0.883040935672515,0.204724409448819,0.543882672560667,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"fear of future",0.629322268326418,0.377708978328173,0.557077625570776,0.285714285714286,0.852471482889734,0.285714285714286,0.56909288430201,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"vitality",0.886583679114799,0.0610687022900763,0.380952380952381,0.033195020746888,0.993257261410788,0.033195020746888,0.513226141078838,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"having energy",0.704472106961734,0.0984528832630098,0.057660626029654,0.336538461538462,0.723002421307506,0.336538461538462,0.529770441422984,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"positive functioning",0.803135085292762,NA,NA,0,1,0,0.5,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"expressing job satisfaction",1,NA,NA,NA,1,NA,NA,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"expressing optimism",0.390502535730751,0.0178306092124814,0.00904295403165034,0.631578947368421,0.388372093023256,0.631578947368421,0.509975520195838,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"peace with thoughts and feelings",0.911479944674965,0.0103092783505155,0.00649350649350649,0.025,0.92813527477689,0.025,0.476567637388445,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"purpose in life",0.95850622406639,0.0625,0.0833333333333333,0.05,0.984352773826458,0.05,0.517176386913229,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"depression",0.701705855232826,0.196273291925466,0.123244929797192,0.481707317073171,0.719700748129676,0.481707317073171,0.600704032601423,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"anxiety",0.673121254034117,0.408673894912427,0.40495867768595,0.412457912457912,0.771428571428571,0.412457912457912,0.591943241943242,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"suffering",0.994928538497003,NA,0,NA,0.994928538497003,NA,NA,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"feeling pain",0.906408483171969,0.222222222222222,0.263636363636364,0.19205298013245,0.95986124876115,0.19205298013245,0.5759571144468,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"expressing altruism",0.875979714153988,0.201780415430267,0.206060606060606,0.197674418604651,0.934401602403605,0.197674418604651,0.566038010504128,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"loneliness",0.69432918395574,0.100407055630936,0.352380952380952,0.0585443037974684,0.955757970071568,0.0585443037974684,0.507151136934518,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"quality of relationships",0.283079760258183,0.0727489564698867,0.782051282051282,0.0381488430268918,0.970175438596491,0.0381488430268918,0.504162140811692,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"belonging to society",0.551867219917012,0.567230632235085,0.79228855721393,0.441747572815534,0.770288858321871,0.441747572815534,0.606018215568702,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"expressing gratitude",0.502996772706316,0.263661202185792,0.750972762645914,0.15990057995029,0.933471933471933,0.15990057995029,0.546686256711112,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"expressing trust",0.582295988934993,0.125482625482625,0.0703463203463204,0.580357142857143,0.582401555663588,0.580357142857143,0.581379349260365,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"feeling trusted",0.809589672660212,0.10412147505423,0.0731707317073171,0.180451127819549,0.850687622789784,0.180451127819549,0.515569375304666,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"balance in the various aspects of own life",0.727985246657446,0.206989247311828,0.138489208633094,0.409574468085106,0.758202927814235,0.409574468085106,0.583888697949671,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"mastery (ability, capability)",0.846473029045643,0.0347826086956522,0.0307692307692308,0.04,0.906389301634473,0.04,0.473194650817236,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"perceiving discrimination",0.929921622867681,0.05,0.266666666666667,0.0275862068965517,0.994565217391304,0.0275862068965517,0.511075712143928,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"feeling loved by god",0.873674504379899,0.0927152317880795,0.378378378378378,0.0528301886792453,0.987920168067227,0.0528301886792453,0.520375178373236,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"belief in god",0.947902259105579,0.175182481751825,0.19672131147541,0.157894736842105,0.976588628762542,0.157894736842105,0.567241682802324,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"religious criticism",0.967727063162748,0.0540540540540541,0.25,0.0303030303030303,0.997146932952924,0.0303030303030303,0.513724981627977,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"spiritual punishment",0.970954356846473,NA,NA,0,1,0,0.5,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"feeling religious comfort",0.953895804518211,0.0566037735849057,0.0638297872340425,0.0508474576271186,0.97914691943128,0.0508474576271186,0.514997188529199,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"financial/material worry",0.215306592899954,0.315366049879324,0.972704714640198,0.188190110417667,0.872093023255814,0.188190110417667,0.53014156683674,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"life after death belief",0.245735361917935,0.0156438026474128,1,0.007883565797453,1,0.007883565797453,0.503941782898726,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"volunteering",0.767173812816966,0.0194174757281553,0.416666666666667,0.0099403578528827,0.995798319327731,0.0099403578528827,0.502869338590307,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"charitable giving/helping",0.714615029967727,0.136680613668061,0.73134328358209,0.0753846153846154,0.988150098749177,0.0753846153846154,0.531767357066896,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"seeking for forgiveness",0.725218994928538,NA,NA,0,1,0,0.5,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"feeling having a political voice",0.708621484555095,0.377952755905512,0.486075949367089,0.309178743961353,0.868863049095607,0.309178743961353,0.58902089652848,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"expressing government approval",0.738589211618257,0.266494178525226,0.5,0.181657848324515,0.935705368289638,0.181657848324515,0.558681608307076,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"having hope",0.53711387736284,0.3008356545961,0.490909090909091,0.216867469879518,0.809036658141517,0.216867469879518,0.512952064010518,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"promoting good",0.708160442600277,0.0566318926974665,0.208791208791209,0.0327586206896552,0.954688483322845,0.0327586206896552,0.49372355200625,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"expressing delayed gratification",0.3711387736284,0.162162162162162,0.589285714285714,0.094017094017094,0.879738562091503,0.094017094017094,0.486877828054299,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"ptsd (post-traumatic stress disorder)",0.934993084370678,NA,NA,0,1,0,0.5,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
"describing smoking related health issues",0.892116182572614,0.048780487804878,0.666666666666667,0.0253164556962025,0.998447204968944,0.0253164556962025,0.511881830332573,"LLAMA3",8,"NO","FULL",99774,2169,0.720267805239842,0.696784733497705,0.0747890231924149,0.204943171567743,0.146264202097235,0.704942958319845,0.279732194760158,"classified-L3-8B"
