dimension,value,id
 belief in god ,high,1629563204564025344
 feeling loved by god ,high,1629563204564025344
religious criticism ,low,1629563204564025344
spiritual punishment ,low,1629563204564025344
 life after death belief ,high,1629563204564025344
 expressing trust ,low,1627943218443857920
 happiness ,high,1629585790086045696
 life satisfaction ,high,1629585790086045696
 positive functioning ,high,1629585790086045696
 expressing job satisfaction ,high,1629585790086045696
 expressing optimism ,high,1629585790086045696
 belonging to society ,high,1629585790086045696
 balance in the various aspects of own life ,medium,1629585790086045696
 capability) ,medium,1629585790086045696
 having hope ,high,1629585790086045696
 anxiety ,high,1629213004167544832
 happiness ,high,1631950834476146689
 happiness ,high,1633245067367309314
self-esteem ,medium,1633245067367309314
 life satisfaction ,high,1633245067367309314
 positive functioning ,high,1633245067367309314
 expressing optimism ,high,1633245067367309314
 balance in the various aspects of own life ,high,1633245067367309314
 capability) ,high,1633245067367309314
 having hope ,high,1633245067367309314
 promoting good ,high,1633245067367309314
 expressing empathy ,high,1633245067367309314
 happiness ,high,1626875769984000000
 having hope ,high,1626875769984000000
self-esteem ,high,1625711367708712970
 quality of relationships ,low,1625711367708712970
resilience ,medium,1627694626739036160
 expressing trust ,low,1627694626739036160
 happiness ,low,1629928921247432704
 life satisfaction ,low,1629928921247432704
 fear of future ,high,1629928921247432704
 vitality ,low,1629928921247432704
 having energy ,low,1629928921247432704
 positive functioning ,low,1629928921247432704
 expressing optimism ,low,1629928921247432704
 peace with thoughts and feelings ,low,1629928921247432704
 depression ,high,1629928921247432704
 anxiety ,high,1629928921247432704
suffering ,high,1629928921247432704
 balance in the various aspects of own life ,low,1629928921247432704
 fear of future ,high,1633178984430141440
 feeling having a political voice ,high,1633178984430141440
 happiness ,high,1626148518560772098
 promoting good ,high,1626148518560772098
 expressing altruism ,high,1629542018392424448
 promoting good ,high,1629542018392424448
 expressing empathy ,high,1629542018392424448
 expressing empathy ,high,1631649434684600321
 capability) ,high,1629591876553822208
self-esteem ,medium,1627427064042164224
 quality of relationships ,medium,1627427064042164224
 expressing altruism ,medium,1632389140640571397
 happiness ,high,1631035699775389697
 expressing optimism ,high,1631035699775389697
 positive functioning ,high,1631035699775389697
 expressing gratitude ,high,1631035699775389697
 having hope ,high,1631035699775389697
 promoting good ,high,1631035699775389697
 expressing empathy ,high,1631035699775389697
 fear of future ,high,1626355573754150913
 expressing job satisfaction ,low,1626355573754150913
 expressing optimism ,low,1626355573754150913
 quality of relationships ,low,1626355573754150913
 feeling having a political voice ,high,1626355573754150913
 happiness ,high,1625805452713013256
 expressing altruism ,medium,1625805452713013256
resilience ,medium,1631313198904213504
 expressing empathy ,high,1631313198904213504
 happiness ,high,1626068314974994433
 expressing gratitude ,high,1626068314974994433
 promoting good ,high,1626068314974994433
 expressing empathy ,high,1626068314974994433
 happiness ,high,1628359878837436416
resilience ,high,1628359878837436416
 life satisfaction ,high,1628359878837436416
 vitality ,high,1628359878837436416
 having energy ,high,1628359878837436416
 positive functioning ,high,1628359878837436416
 expressing optimism ,high,1628359878837436416
 balance in the various aspects of own life ,high,1628359878837436416
 capability) ,high,1628359878837436416
 having hope ,high,1628359878837436416
 promoting good ,high,1628359878837436416
resilience ,high,1630082284471607303
 expressing altruism ,high,1630082284471607303
 promoting good ,high,1630082284471607303
 expressing empathy ,high,1630082284471607303
 happiness ,low,1632507714231324672
 life satisfaction ,low,1632507714231324672
 fear of future ,high,1632507714231324672
 vitality ,low,1632507714231324672
 having energy ,low,1632507714231324672
 positive functioning ,low,1632507714231324672
 expressing optimism ,low,1632507714231324672
 peace with thoughts and feelings ,low,1632507714231324672
 purpose in life ,low,1632507714231324672
 balance in the various aspects of own life ,low,1632507714231324672
 perceiving discrimination ,medium,1632507714231324672
 financial/material worry ,high,1632507714231324672
resilience ,high,1634148460378071040
 capability) ,high,1634148460378071040
 expressing gratitude ,high,1627512144311857153
suffering ,high,1625742800481566720
 feeling pain ,high,1625742800481566720
 happiness ,high,1632290050741530624
 expressing gratitude ,high,1632290050741530624
 expressing optimism ,high,1625910413958295559
 capability) ,high,1625910413958295559
 having hope ,high,1625910413958295559
 happiness ,high,1628252853554020353
 happiness ,high,1628207956301946883
resilience ,high,1628207956301946883
 quality of relationships ,high,1628207956301946883
self-esteem ,high,1629594915666808832
 happiness ,high,1632383104097857541
 fear of future ,high,1628175298251423746
 happiness ,high,1627640640522620932
 happiness ,high,1629920865944055811
 life satisfaction ,high,1629920865944055811
 positive functioning ,high,1629920865944055811
 belonging to society ,high,1629920865944055811
 having hope ,high,1629920865944055811
 happiness ,high,1627107475924357120
 expressing altruism ,high,1627107475924357120
 promoting good ,high,1627107475924357120
 expressing empathy ,low,1629936840051503105
suffering ,high,1631326356909748225
 perceiving discrimination ,high,1631326356909748225
 financial/material worry ,high,1631326356909748225
 happiness ,low,1631322790186958848
resilience ,medium,1631322790186958848
 quality of relationships ,low,1631322790186958848
 happiness ,high,1631473919814164482
 feeling having a political voice ,medium,1631473919814164482
 expressing altruism ,high,1631694940194390016
 expressing optimism ,high,1630258501665853442
 expressing trust ,high,1630258501665853442
 having hope ,high,1630258501665853442
 happiness ,high,1626082627425046529
 quality of relationships ,high,1626082627425046529
 anxiety ,high,1629794766928977920
 happiness ,low,1629821280345116674
 life satisfaction ,low,1629821280345116674
 positive functioning ,low,1629821280345116674
 expressing optimism ,low,1629821280345116674
 balance in the various aspects of own life ,high,1629821280345116674
 capability) ,high,1629821280345116674
 describing health limitations ,high,1629821280345116674
 life satisfaction ,low,1628772230032228353
 fear of future ,high,1628772230032228353
 vitality ,low,1628772230032228353
 having energy ,low,1628772230032228353
 positive functioning ,low,1628772230032228353
 expressing optimism ,low,1628772230032228353
 peace with thoughts and feelings ,low,1628772230032228353
 purpose in life ,low,1628772230032228353
 depression ,high,1628772230032228353
 anxiety ,high,1628772230032228353
suffering ,high,1628772230032228353
 balance in the various aspects of own life ,low,1628772230032228353
 capability) ,low,1628772230032228353
 feeling having a political voice ,high,1628772230032228353
 happiness ,high,1629790948086407168
 expressing trust ,high,1629790948086407168
 expressing gratitude ,high,1631895054313984001
self-esteem ,low,1628999241736519680
 quality of relationships ,low,1628999241736519680
 feeling having a political voice ,low,1628999241736519680
 happiness ,low,1627071884419555333
 life satisfaction ,low,1627071884419555333
resilience ,medium,1627071884419555333
 fear of future ,high,1627071884419555333
 vitality ,low,1627071884419555333
 having energy ,low,1627071884419555333
 positive functioning ,low,1627071884419555333
 peace with thoughts and feelings ,low,1627071884419555333
 depression ,high,1627071884419555333
 anxiety ,high,1627071884419555333
suffering ,high,1627071884419555333
 feeling pain ,high,1627071884419555333
 perceiving discrimination ,medium,1627071884419555333
 describing health limitations ,high,1627071884419555333
 happiness ,low,1628553197488070657
 balance in the various aspects of own life ,low,1628553197488070657
 happiness ,high,1632874531709677572
 life satisfaction ,high,1632874531709677572
 positive functioning ,high,1632874531709677572
 expressing job satisfaction ,high,1632874531709677572
 expressing optimism ,high,1632874531709677572
 purpose in life ,medium,1632874531709677572
 balance in the various aspects of own life ,medium,1632874531709677572
 expressing empathy ,high,1632874531709677572
 happiness ,high,1633017051966046210
 vitality ,high,1633017051966046210
 positive functioning ,high,1633017051966046210
 expressing optimism ,high,1633017051966046210
 balance in the various aspects of own life ,high,1633017051966046210
 belonging to society ,high,1633017051966046210
 expressing gratitude ,high,1633017051966046210
 having hope ,high,1633017051966046210
 promoting good ,high,1633017051966046210
 peace with thoughts and feelings ,high,1634167986922594304
 belief in god ,high,1634167986922594304
 life after death belief ,high,1634167986922594304
 happiness ,high,1632132492202508288
 quality of relationships ,high,1632132492202508288
 happiness ,high,1632793343246606338
resilience ,medium,1632793343246606338
self-esteem ,high,1632793343246606338
 life satisfaction ,high,1632793343246606338
 vitality ,high,1632793343246606338
 having energy ,high,1632793343246606338
 positive functioning ,high,1632793343246606338
 expressing optimism ,high,1632793343246606338
 purpose in life ,medium,1632793343246606338
 balance in the various aspects of own life ,medium,1632793343246606338
 capability) ,high,1632793343246606338
 having hope ,high,1632793343246606338
 promoting good ,high,1632793343246606338
 expressing delayed gratification ,medium,1632793343246606338
 expressing empathy ,high,1632793343246606338
 quality of relationships ,low,1625861861450055680
 happiness ,low,1625876832556920833
resilience ,medium,1625876832556920833
self-esteem ,medium,1625876832556920833
 life satisfaction ,low,1625876832556920833
 fear of future ,high,1625876832556920833
 vitality ,low,1625876832556920833
 having energy ,low,1625876832556920833
 positive functioning ,low,1625876832556920833
 expressing optimism ,low,1625876832556920833
 peace with thoughts and feelings ,low,1625876832556920833
 anxiety ,high,1625876832556920833
suffering ,high,1625876832556920833
 balance in the various aspects of own life ,low,1625876832556920833
 perceiving discrimination ,medium,1625876832556920833
 feeling having a political voice ,high,1625876832556920833
 expressing hope ,high,1627350029899030529
 happiness ,high,1630682051694190595
 life satisfaction ,high,1630682051694190595
 vitality ,high,1630682051694190595
 having energy ,high,1630682051694190595
 positive functioning ,high,1630682051694190595
 expressing optimism ,high,1630682051694190595
 peace with thoughts and feelings ,medium,1630682051694190595
 balance in the various aspects of own life ,medium,1630682051694190595
 belonging to society ,medium,1630682051694190595
 having hope ,high,1630682051694190595
 expressing delayed gratification ,medium,1630682051694190595
 happiness ,medium,1627094182480465920
 happiness ,low,1627846361709260800
 life satisfaction ,low,1627846361709260800
 fear of future ,high,1627846361709260800
 vitality ,low,1627846361709260800
 having energy ,low,1627846361709260800
 positive functioning ,low,1627846361709260800
 expressing optimism ,low,1627846361709260800
 peace with thoughts and feelings ,low,1627846361709260800
 depression ,high,1627846361709260800
 anxiety ,high,1627846361709260800
suffering ,high,1627846361709260800
 balance in the various aspects of own life ,low,1627846361709260800
 perceiving discrimination ,high,1627846361709260800
 describing health limitations ,high,1627846361709260800
resilience ,medium,1632439382404927488
 quality of relationships ,low,1632439382404927488
 promoting good ,low,1632439382404927488
 happiness ,medium,1609376133073588226
 expressing altruism ,high,1609376133073588226
 having hope ,high,1609376133073588226
 happiness ,low,1627220381722374145
resilience ,low,1627220381722374145
 life satisfaction ,low,1627220381722374145
 fear of future ,high,1627220381722374145
 vitality ,low,1627220381722374145
 having energy ,low,1627220381722374145
 positive functioning ,low,1627220381722374145
 expressing job satisfaction ,low,1627220381722374145
 expressing optimism ,low,1627220381722374145
 peace with thoughts and feelings ,low,1627220381722374145
 perceiving discrimination ,medium,1627220381722374145
 feeling having a political voice ,high,1627220381722374145
 happiness ,high,1626232001727692800
 expressing optimism ,high,1626232001727692800
 expressing gratitude ,high,1626232001727692800
 promoting good ,high,1626232001727692800
 expressing empathy ,high,1626232001727692800
 happiness ,high,1625915051528814597
 expressing gratitude ,medium,1625915051528814597
 having hope ,high,1625915051528814597
 happiness ,low,1631677783767228421
resilience ,low,1631677783767228421
self-esteem ,low,1631677783767228421
 life satisfaction ,low,1631677783767228421
 fear of future ,high,1631677783767228421
 vitality ,low,1631677783767228421
 having energy ,low,1631677783767228421
 positive functioning ,low,1631677783767228421
 expressing optimism ,low,1631677783767228421
 peace with thoughts and feelings ,low,1631677783767228421
 depression ,high,1631677783767228421
 anxiety ,high,1631677783767228421
suffering ,high,1631677783767228421
 balance in the various aspects of own life ,low,1631677783767228421
 describing health limitations ,high,1631677783767228421
 happiness ,high,1627638416857866241
 expressing altruism ,high,1627638416857866241
 volunteering ,high,1627638416857866241
 expressing empathy ,high,1627638416857866241
 happiness ,high,1631770633963991040
 expressing gratitude ,high,1631770633963991040
 feeling having a political voice ,medium,1629739624707813377
 depression ,medium,1628915120058388482
 loneliness ,medium,1628915120058388482
 happiness ,high,1630343599178272768
 happiness ,high,1626751394920243200
 expressing optimism ,high,1626751394920243200
 positive functioning ,high,1626751394920243200
 belonging to society ,high,1626751394920243200
 having hope ,high,1626751394920243200
 happiness ,low,1626971081302061056
resilience ,medium,1626971081302061056
self-esteem ,medium,1626971081302061056
 life satisfaction ,low,1626971081302061056
 positive functioning ,low,1626971081302061056
 expressing optimism ,low,1626971081302061056
 balance in the various aspects of own life ,low,1626971081302061056
 capability) ,high,1626971081302061056
 having hope ,high,1626971081302061056
 promoting good ,high,1626971081302061056
self-esteem ,high,1633709823249498112
 quality of relationships ,high,1633709823249498112
 happiness ,low,1633692087559540736
 life satisfaction ,low,1633692087559540736
 fear of future ,high,1633692087559540736
 expressing optimism ,low,1633692087559540736
 quality of relationships ,low,1633692087559540736
 belonging to society ,low,1633692087559540736
 perceiving discrimination ,high,1633692087559540736
 expressing optimism ,medium,1609376009081470976
 having hope ,high,1609376009081470976
 fear of future ,high,1627132334813372418
 perceiving discrimination ,high,1627132334813372418
 feeling having a political voice ,high,1627132334813372418
 expressing trust ,medium,1626228671668432901
 happiness ,high,1609353472432041985
 happiness ,high,1609397587429449728
 expressing optimism ,high,1609397587429449728
 having hope ,high,1609397587429449728
 happiness ,high,1629348644397928449
 life satisfaction ,high,1629348644397928449
 positive functioning ,high,1629348644397928449
 expressing optimism ,high,1629348644397928449
 belonging to society ,high,1629348644397928449
 expressing gratitude ,high,1629348644397928449
 having hope ,high,1629348644397928449
 promoting good ,high,1629348644397928449
 happiness ,high,1630216718030086145
 expressing optimism ,high,1630216718030086145
 expressing gratitude ,high,1630216718030086145
 expressing trust ,low,1630968512179994627
 feeling having a political voice ,high,1630968512179994627
 anxiety ,high,1631804548707766272
 balance in the various aspects of own life ,low,1631804548707766272
 balance in the various aspects of own life ,high,1631356146207293442
 promoting good ,high,1631356146207293442
 happiness ,high,1629470283680870406
self-esteem ,high,1627815474086965248
 expressing optimism ,high,1627815474086965248
 balance in the various aspects of own life ,high,1627815474086965248
 life satisfaction ,low,1631384682389446682
 fear of future ,high,1631384682389446682
suffering ,high,1631384682389446682
 perceiving discrimination ,high,1631384682389446682
 feeling pain ,high,1625994144404439041
 describing health limitations ,high,1625994144404439041
self-esteem ,low,1632268047036841984
 quality of relationships ,high,1632268047036841984
 happiness ,high,1632348489328783361
 expressing empathy ,high,1632348489328783361
 life satisfaction ,high,1632154259017039872
 belonging to society ,medium,1632154259017039872
 expressing altruism ,medium,1630711254665895936
 expressing altruism ,high,1628223249673756673
 happiness ,low,1631168816066486272
 life satisfaction ,low,1631168816066486272
 fear of future ,high,1631168816066486272
 vitality ,low,1631168816066486272
 having energy ,low,1631168816066486272
 positive functioning ,low,1631168816066486272
 expressing job satisfaction ,low,1631168816066486272
 expressing optimism ,low,1631168816066486272
 peace with thoughts and feelings ,low,1631168816066486272
 depression ,high,1631168816066486272
 anxiety ,high,1631168816066486272
suffering ,high,1631168816066486272
 balance in the various aspects of own life ,low,1631168816066486272
 perceiving discrimination ,high,1631168816066486272
 financial/material worry ,high,1631168816066486272
 feeling having a political voice ,high,1631168816066486272
 expressing government approval ,low,1631168816066486272
 having hope ,high,1631168816066486272
 promoting good ,high,1631168816066486272
 expressing empathy ,high,1631168816066486272
 belonging to society ,medium,1629293854779142144
 promoting good ,high,1629293854779142144
 happiness ,high,1633775526463647745
 expressing optimism ,high,1633775526463647745
 life satisfaction ,medium,1633775526463647745
 positive functioning ,high,1633775526463647745
 expressing gratitude ,medium,1633775526463647745
 belonging to society ,low,1633775526463647745
 quality of relationships ,medium,1633775526463647745
 having hope ,high,1633775526463647745
 promoting good ,high,1633775526463647745
 perceiving discrimination ,medium,1632292599917862914
 purpose in life ,high,1630595982684729344
 belonging to society ,high,1630595982684729344
 promoting good ,high,1630595982684729344
 anxiety ,high,1634258088407474179
 balance in the various aspects of own life ,low,1634258088407474179
 happiness ,high,1633701021796151297
 balance in the various aspects of own life ,high,1633701021796151297
 feeling having a political voice ,high,1626228180616093696
 happiness ,high,1631740555318398976
 capability) ,high,1632131828130693122
 having hope ,high,1632131828130693122
 happiness ,high,1631446331649835008
 expressing gratitude ,high,1631446331649835008
 expressing empathy ,high,1631446331649835008
 financial/material worry ,high,1628810450660913155
 capability) ,low,1630112874449485825
 financial/material worry ,high,1630112874449485825
 quality of relationships ,medium,1631273846425919490
 feeling having a political voice ,high,1631273846425919490
 expressing optimism ,high,1630035277501562880
 expressing trust ,low,1630266252617822211
 quality of relationships ,medium,1628442647747600386
 quality of relationships ,high,1631822623331209216
self-esteem ,high,1630697669285888003
 happiness ,high,1630697669285888003
 expressing gratitude ,high,1630697669285888003
 promoting good ,high,1630697669285888003
 expressing empathy ,high,1630697669285888003
 expressing trust ,high,1632284509956632576
suffering ,high,1626418105667801088
 describing health limitations ,high,1626418105667801088
 depression ,high,1626348029027446787
 describing health limitations ,high,1626348029027446787
 happiness ,high,1632561971202605057
 happiness ,medium,1632680608760762368
 belonging to society ,medium,1632680608760762368
 happiness ,high,1629055959673741316
 expressing gratitude ,high,1629055959673741316
 expressing empathy ,high,1629055959673741316
 belonging to society ,medium,1630352481736884225
 happiness ,low,1631940174673506304
 life satisfaction ,low,1631940174673506304
 fear of future ,high,1631940174673506304
 vitality ,low,1631940174673506304
 having energy ,low,1631940174673506304
 positive functioning ,low,1631940174673506304
 expressing optimism ,low,1631940174673506304
 peace with thoughts and feelings ,low,1631940174673506304
 depression ,high,1631940174673506304
 anxiety ,high,1631940174673506304
suffering ,high,1631940174673506304
 belonging to society ,low,1631940174673506304
 perceiving discrimination ,high,1631940174673506304
 financial/material worry ,high,1631940174673506304
suffering ,high,1632320082474057728
 perceiving discrimination ,high,1632320082474057728
self-esteem ,low,1630013565720723456
 quality of relationships ,low,1630013565720723456
 happiness ,low,1629735745349992448
 life satisfaction ,low,1629735745349992448
 fear of future ,high,1629735745349992448
 vitality ,low,1629735745349992448
 having energy ,low,1629735745349992448
 positive functioning ,low,1629735745349992448
 expressing job satisfaction ,low,1629735745349992448
 expressing optimism ,low,1629735745349992448
 peace with thoughts and feelings ,low,1629735745349992448
 depression ,high,1629735745349992448
 anxiety ,high,1629735745349992448
suffering ,high,1629735745349992448
 balance in the various aspects of own life ,low,1629735745349992448
 perceiving discrimination ,high,1629735745349992448
 describing health limitations ,high,1629735745349992448
self-esteem ,high,1628101648684879878
 financial/material worry ,low,1628101648684879878
 perceiving discrimination ,high,1632251707991240704
resilience ,medium,1626093975378579459
 having energy ,high,1626093975378579459
 expressing optimism ,high,1626093975378579459
 belonging to society ,low,1626093975378579459
 having hope ,high,1626093975378579459
 promoting good ,high,1626093975378579459
 expressing empathy ,high,1626093975378579459
 happiness ,high,1631262541572702208
 expressing gratitude ,high,1631262541572702208
 expressing trust ,high,1632027036553297920
 feeling having a political voice ,high,1632027036553297920
 life satisfaction ,low,1632472058419355649
 happiness ,low,1627109804111200258
 life satisfaction ,low,1627109804111200258
 fear of future ,high,1627109804111200258
 vitality ,low,1627109804111200258
 having energy ,low,1627109804111200258
 positive functioning ,low,1627109804111200258
 expressing optimism ,low,1627109804111200258
 peace with thoughts and feelings ,low,1627109804111200258
 belonging to society ,low,1627109804111200258
 expressing empathy ,low,1627109804111200258
 happiness ,high,1625959607553216512
 expressing gratitude ,high,1625959607553216512
 feeling having a political voice ,medium,1629506340962856962
 financial/material worry ,low,1632625029530939393
 happiness ,high,1629580553673482241
 expressing gratitude ,high,1629580553673482241
 happiness ,high,1630012912579358720
 quality of relationships ,high,1630012912579358720
resilience ,high,1626028832980336641
 balance in the various aspects of own life ,high,1626028832980336641
 having hope ,high,1626028832980336641
 expressing altruism ,high,1631009157817196544
 volunteering ,high,1631009157817196544
 expressing empathy ,high,1631009157817196544
self-esteem ,low,1628112607600119821
 happiness ,high,1630284328323129347
 balance in the various aspects of own life ,high,1630284328323129347
 happiness ,high,1629119966715826177
resilience ,medium,1629119966715826177
 quality of relationships ,medium,1629119966715826177
 feeling trusted ,medium,1629119966715826177
 capability) ,high,1629119966715826177
 having hope ,high,1632176410730061825
self-esteem ,high,1631234445444300800
 expressing trust ,high,1631234445444300800
 feeling having a political voice ,high,1631234445444300800
 fear of future ,high,1626216744774946819
 expressing trust ,low,1626216744774946819
 happiness ,high,1632969362964619265
 expressing altruism ,medium,1632969362964619265
 having hope ,high,1632969362964619265
 happiness ,low,1630070084503756800
 life satisfaction ,low,1630070084503756800
 expressing optimism ,low,1630070084503756800
 peace with thoughts and feelings ,low,1630070084503756800
 depression ,high,1630070084503756800
 anxiety ,high,1630070084503756800
 quality of relationships ,low,1630070084503756800
 belonging to society ,low,1630070084503756800
 perceiving discrimination ,high,1630070084503756800
 financial/material worry ,high,1629828222912167938
 financial/material worry ,high,1633180575904452608
 happiness ,high,1628203935419752448
 happiness ,high,1631038454476808192
 positive functioning ,high,1631038454476808192
 quality of relationships ,medium,1631038454476808192
 financial/material worry ,low,1627801800790212608
 happiness ,low,1630739840739291137
 belonging to society ,low,1630739840739291137
 happiness ,high,1628790685104222210
 expressing gratitude ,high,1628790685104222210
 happiness ,low,1626958628099088384
 life satisfaction ,low,1626958628099088384
 fear of future ,high,1626958628099088384
 vitality ,low,1626958628099088384
 having energy ,low,1626958628099088384
 positive functioning ,low,1626958628099088384
 expressing optimism ,low,1626958628099088384
 peace with thoughts and feelings ,low,1626958628099088384
 depression ,high,1626958628099088384
 anxiety ,high,1626958628099088384
suffering ,high,1626958628099088384
 belonging to society ,low,1626958628099088384
 feeling having a political voice ,high,1626958628099088384
 volunteering ,low,1627063123428651008
 expressing empathy ,low,1627063123428651008
resilience ,high,1629258554980044802
 expressing job satisfaction ,high,1629258554980044802
 expressing optimism ,high,1629258554980044802
 positive functioning ,high,1629258554980044802
 describing health limitations ,medium,1629258554980044802
 fear of future ,high,1632192109468852224
 expressing trust ,low,1632192109468852224
 belonging to society ,high,1633963321606180864
 expressing empathy ,high,1631941109760020480
 happiness ,high,1627935771373051906
 quality of relationships ,high,1627935771373051906
 promoting good ,high,1627935771373051906
 happiness ,high,1631226306149974023
 expressing trust ,high,1631226306149974023
 financial/material worry ,low,1631226306149974023
 happiness ,high,1627140952862380032
 life satisfaction ,high,1627140952862380032
 positive functioning ,high,1627140952862380032
 expressing optimism ,high,1627140952862380032
 peace with thoughts and feelings ,high,1627140952862380032
 belonging to society ,high,1627140952862380032
 expressing gratitude ,high,1627140952862380032
 feeling loved by god ,high,1627140952862380032
 life after death belief ,high,1627140952862380032
 promoting good ,high,1627140952862380032
 expressing empathy ,high,1627140952862380032
 happiness ,high,1628435951910531073
 expressing gratitude ,high,1628435951910531073
 expressing trust ,medium,1631358704015532049
 feeling having a political voice ,high,1631358704015532049
 expressing optimism ,medium,1630428015883632641
 expressing trust ,high,1630428015883632641
 expressing government approval ,high,1630428015883632641
 capability) ,high,1632045215937642497
 feeling having a political voice ,high,1628676766729646081
 happiness ,low,1630971218428919809
 life satisfaction ,low,1630971218428919809
 fear of future ,high,1630971218428919809
 belonging to society ,low,1630971218428919809
 anxiety ,high,1630249286826078208
 expressing empathy ,high,1630249286826078208
 happiness ,high,1629278370167943172
 balance in the various aspects of own life ,high,1629278370167943172
 happiness ,high,1628668739276218369
 expressing gratitude ,high,1628668739276218369
 promoting good ,high,1628668739276218369
 fear of future ,high,1632792331865952256
 feeling having a political voice ,high,1632792331865952256
 happiness ,high,1629658369253425152
 quality of relationships ,high,1629658369253425152
 happiness ,high,1627768949881335808
 expressing trust ,high,1627768949881335808
 belonging to society ,low,1628460421756731393
resilience ,high,1626423166905073664
 expressing altruism ,high,1626423166905073664
 promoting good ,high,1626423166905073664
 expressing empathy ,high,1626423166905073664
 feeling having a political voice ,high,1629506024913747968
 expressing trust ,medium,1631872457396326400
resilience ,medium,1631000284968222729
 expressing job satisfaction ,low,1631000284968222729
 expressing optimism ,low,1631000284968222729
 quality of relationships ,low,1631000284968222729
 balance in the various aspects of own life ,low,1631000284968222729
 capability) ,high,1631000284968222729
self-esteem ,high,1632174717149802498
 expressing optimism ,high,1632174717149802498
 expressing altruism ,high,1632174717149802498
 feeling having a political voice ,high,1632174717149802498
 happiness ,low,1628799336254513152
 perceiving discrimination ,high,1628799336254513152
 having energy ,high,1626022001432297477
 happiness ,high,1628945385161981952
 expressing optimism ,high,1628945385161981952
 balance in the various aspects of own life ,medium,1628945385161981952
 having hope ,high,1628945385161981952
 happiness ,high,1632446040002445317
 expressing gratitude ,high,1632446040002445317
 happiness ,high,1631042040933883904
resilience ,high,1631042040933883904
self-esteem ,high,1631042040933883904
 life satisfaction ,high,1631042040933883904
 vitality ,high,1631042040933883904
 having energy ,high,1631042040933883904
 positive functioning ,high,1631042040933883904
 expressing job satisfaction ,high,1631042040933883904
 expressing optimism ,high,1631042040933883904
 peace with thoughts and feelings ,high,1631042040933883904
 balance in the various aspects of own life ,high,1631042040933883904
 capability) ,high,1631042040933883904
 describing health limitations ,high,1631042040933883904
 expressing empathy ,high,1631042040933883904
 perceiving discrimination ,high,1629200748842975233
 expressing trust ,medium,1625881714114396162
 purpose in life ,high,1627382946796535809
 quality of relationships ,high,1627382946796535809
 promoting good ,medium,1627382946796535809
self-esteem ,medium,1630986660237418497
 happiness ,low,1628722203754651648
 life satisfaction ,low,1628722203754651648
 fear of future ,high,1628722203754651648
 vitality ,low,1628722203754651648
 having energy ,low,1628722203754651648
 positive functioning ,low,1628722203754651648
 expressing optimism ,low,1628722203754651648
 peace with thoughts and feelings ,low,1628722203754651648
 purpose in life ,low,1628722203754651648
 expressing gratitude ,low,1628722203754651648
 perceiving discrimination ,high,1628722203754651648
 financial/material worry ,high,1628722203754651648
 happiness ,high,1626951004066283520
 vitality ,high,1626951004066283520
 positive functioning ,high,1626951004066283520
 expressing optimism ,high,1626951004066283520
 balance in the various aspects of own life ,high,1626951004066283520
 capability) ,high,1626951004066283520
 having hope ,high,1626951004066283520
 promoting good ,high,1626951004066283520
self-esteem ,low,1632445946062569474
 expressing altruism ,high,1630066211819249664
 charitable giving/helping ,high,1630066211819249664
 expressing empathy ,high,1630066211819249664
 depression ,high,1628757562349821952
 describing drinking related health issues ,high,1628757562349821952
 happiness ,high,1629051102430732288
 expressing optimism ,high,1629051102430732288
 promoting good ,high,1629051102430732288
 expressing empathy ,high,1629051102430732288
resilience ,high,1633095225957576709
 expressing trust ,high,1633095225957576709
resilience ,low,1632321887475777537
 positive functioning ,low,1632321887475777537
 expressing optimism ,low,1632321887475777537
 belonging to society ,low,1632321887475777537
 balance in the various aspects of own life ,low,1632321887475777537
 perceiving discrimination ,high,1632321887475777537
 describing health limitations ,high,1632321887475777537
 belonging to society ,high,1628642486846652416
resilience ,low,1630495567800352768
 happiness ,low,1630495567800352768
 life satisfaction ,low,1630495567800352768
 fear of future ,high,1630495567800352768
 vitality ,low,1630495567800352768
 having energy ,low,1630495567800352768
 positive functioning ,low,1630495567800352768
 expressing optimism ,low,1630495567800352768
 peace with thoughts and feelings ,low,1630495567800352768
 depression ,high,1630495567800352768
 anxiety ,high,1630495567800352768
suffering ,high,1630495567800352768
 balance in the various aspects of own life ,low,1630495567800352768
 capability) ,low,1630495567800352768
 having hope ,low,1630495567800352768
 having energy ,low,1609372050551984129
 feeling having a political voice ,high,1628188124030410755
resilience ,high,1628371751934607362
 balance in the various aspects of own life ,high,1628371751934607362
 promoting good ,high,1628371751934607362
 happiness ,high,1627275385397288960
 balance in the various aspects of own life ,high,1627275385397288960
 happiness ,high,1629932405581574144
 quality of relationships ,low,1633849303335682048
 happiness ,high,1629803882850418688
 expressing delayed gratification ,medium,1629803882850418688
resilience ,high,1630619682788065308
 having hope ,high,1630619682788065308
self-esteem ,high,1628080209915449344
 perceiving discrimination ,high,1628080209915449344
 feeling having a political voice ,high,1628080209915449344
 happiness ,high,1609385593221283844
 expressing optimism ,high,1609385593221283844
 positive functioning ,high,1609385593221283844
 life satisfaction ,medium,1609385593221283844
 belonging to society ,high,1609385593221283844
 expressing gratitude ,high,1609385593221283844
 having hope ,high,1609385593221283844
 promoting good ,high,1609385593221283844
 expressing empathy ,high,1609385593221283844
 fear of future ,high,1632741298905169920
 belief in god ,high,1632741298905169920
 expressing optimism ,high,1629562757572972552
 expressing trust ,high,1629562757572972552
