dimension,value,id
 quality of relationships ,low,1632195396930871296
 perceiving discrimination ,high,1629383123287920641
 feeling having a political voice ,high,1629383123287920641
 happiness ,high,1627704480077602816
 expressing optimism ,high,1627704480077602816
 life satisfaction ,high,1627704480077602816
 positive functioning ,high,1627704480077602816
 expressing gratitude ,high,1627704480077602816
 having hope ,high,1627704480077602816
 happiness ,low,1628428156251283458
 life satisfaction ,low,1628428156251283458
 fear of future ,high,1628428156251283458
 belief in god ,medium,1628428156251283458
suffering ,high,1632356783149789184
 perceiving discrimination ,high,1632356783149789184
 feeling having a political voice ,high,1632356783149789184
 volunteering ,high,1628238404864421890
 belonging to society ,medium,1626540427540152322
 expressing optimism ,low,1633829367704080384
 expressing empathy ,low,1633829367704080384
 happiness ,high,1625692495282597889
 life satisfaction ,high,1625692495282597889
 positive functioning ,high,1625692495282597889
 expressing optimism ,high,1625692495282597889
 balance in the various aspects of own life ,high,1625692495282597889
 having hope ,high,1625692495282597889
 promoting good ,high,1625692495282597889
 happiness ,high,1629957532608352257
 expressing gratitude ,high,1629957532608352257
 promoting good ,high,1629957532608352257
 quality of relationships ,low,1631212852869730304
 fear of future ,high,1631752500725383179
 anxiety ,high,1631752500725383179
 quality of relationships ,low,1631752500725383179
 perceiving discrimination ,high,1631752500725383179
 financial/material worry ,high,1631752500725383179
 happiness ,low,1632101713950769153
 life satisfaction ,low,1632101713950769153
 fear of future ,high,1632101713950769153
 vitality ,low,1632101713950769153
 having energy ,low,1632101713950769153
 positive functioning ,low,1632101713950769153
 expressing optimism ,low,1632101713950769153
 peace with thoughts and feelings ,low,1632101713950769153
 depression ,high,1632101713950769153
 anxiety ,high,1632101713950769153
suffering ,high,1632101713950769153
 belonging to society ,low,1632101713950769153
 perceiving discrimination ,high,1632101713950769153
 happiness ,low,1627836618710163456
 life satisfaction ,low,1627836618710163456
 fear of future ,high,1627836618710163456
 vitality ,low,1627836618710163456
 having energy ,low,1627836618710163456
 positive functioning ,low,1627836618710163456
 expressing optimism ,low,1627836618710163456
 peace with thoughts and feelings ,low,1627836618710163456
 balance in the various aspects of own life ,low,1627836618710163456
 capability) ,low,1627836618710163456
 perceiving discrimination ,medium,1627836618710163456
 financial/material worry ,high,1627836618710163456
 feeling having a political voice ,high,1627836618710163456
 happiness ,low,1627822141172326407
 fear of future ,high,1626482787418087424
 expressing trust ,low,1626482787418087424
 feeling having a political voice ,high,1626482787418087424
 expressing trust ,low,1626571452722868225
 feeling having a political voice ,high,1626571452722868225
 balance in the various aspects of own life ,low,1628274817735729153
 describing drinking related health issues ,high,1628274817735729153
 fear of future ,high,1634216744595120128
 feeling having a political voice ,high,1634216744595120128
 anxiety ,high,1630814546502774785
 happiness ,high,1628563137237553155
 expressing empathy ,high,1628563137237553155
resilience ,medium,1632801632688787457
 vitality ,high,1632801632688787457
 expressing optimism ,high,1632801632688787457
 depression ,low,1632801632688787457
 anxiety ,low,1632801632688787457
suffering ,low,1632801632688787457
 feeling pain ,low,1632801632688787457
 belonging to society ,low,1632801632688787457
 perceiving discrimination ,medium,1632801632688787457
 describing health limitations ,high,1632801632688787457
 depression ,high,1626789716841361412
 loneliness ,high,1626789716841361412
 happiness ,high,1628805317759737856
 belonging to society ,high,1628805317759737856
 happiness ,high,1630342594063368194
 expressing optimism ,high,1629463220258758656
 expressing trust ,high,1629463220258758656
 having hope ,high,1629463220258758656
 expressing trust ,low,1628751931362377729
suffering ,high,1630357248219422720
 loneliness ,high,1630357248219422720
 describing health limitations ,high,1630357248219422720
 expressing job satisfaction ,low,1628605495303888896
 feeling having a political voice ,high,1627314080229851137
 happiness ,high,1634245339820466177
 expressing altruism ,medium,1634245339820466177
 expressing optimism ,low,1627946117530021889
 peace with thoughts and feelings ,low,1627946117530021889
religious criticism ,high,1627946117530021889
 expressing empathy ,low,1627946117530021889
 happiness ,high,1609353450390958080
 expressing empathy ,high,1609353450390958080
 happiness ,high,1628774901950607361
 expressing gratitude ,high,1628774901950607361
 happiness ,high,1628964638489554944
 expressing altruism ,medium,1628964638489554944
 promoting good ,high,1628964638489554944
 expressing empathy ,high,1628964638489554944
 happiness ,low,1626795177065996288
 life satisfaction ,low,1626795177065996288
 fear of future ,high,1626795177065996288
 vitality ,low,1626795177065996288
 having energy ,low,1626795177065996288
 positive functioning ,low,1626795177065996288
 expressing job satisfaction ,low,1626795177065996288
 expressing optimism ,low,1626795177065996288
 peace with thoughts and feelings ,low,1626795177065996288
 purpose in life ,low,1626795177065996288
 depression ,high,1626795177065996288
 anxiety ,high,1626795177065996288
suffering ,high,1626795177065996288
 belonging to society ,low,1626795177065996288
 quality of relationships ,low,1626795177065996288
 feeling trusted ,low,1626795177065996288
 capability) ,low,1626795177065996288
 feeling having a political voice ,high,1626795177065996288
 having hope ,medium,1626795177065996288
 expressing empathy ,high,1626795177065996288
 expressing trust ,medium,1630406011625394176
 anxiety ,high,1628893823240634368
 feeling having a political voice ,medium,1628893823240634368
 happiness ,high,1626542266083954691
 happiness ,high,1631471993102163969
 expressing optimism ,high,1631471993102163969
 belonging to society ,high,1631471993102163969
 expressing gratitude ,medium,1631471993102163969
 feeling loved by god ,high,1631471993102163969
 belief in god ,high,1631471993102163969
 promoting good ,high,1631471993102163969
 happiness ,high,1609384791807336449
 expressing optimism ,high,1609384791807336449
 having hope ,high,1609384791807336449
 happiness ,high,1628680793173237761
self-esteem ,high,1628680793173237761
 quality of relationships ,low,1627082299069308928
 expressing optimism ,medium,1627236151680532481
 expressing altruism ,high,1629640122206654466
 charitable giving/helping ,high,1629640122206654466
 loneliness ,high,1626154926081511426
 fear of future ,high,1627400292231782403
 feeling pain ,high,1630727392884056065
 expressing empathy ,high,1630727392884056065
 purpose in life ,high,1632024191351369730
 expressing optimism ,high,1632024191351369730
 loneliness ,low,1632024191351369730
 quality of relationships ,medium,1632024191351369730
 belonging to society ,medium,1632024191351369730
 having hope ,high,1632024191351369730
 happiness ,low,1634651174791004167
 life satisfaction ,low,1634651174791004167
 fear of future ,high,1634651174791004167
 positive functioning ,low,1634651174791004167
 expressing optimism ,low,1634651174791004167
 balance in the various aspects of own life ,low,1634651174791004167
 perceiving discrimination ,medium,1634651174791004167
 financial/material worry ,high,1634651174791004167
 expressing optimism ,low,1632445181558661125
 belief in god ,medium,1632445181558661125
 happiness ,medium,1630852417632755713
 expressing optimism ,high,1630852417632755713
 positive functioning ,high,1630852417632755713
 belonging to society ,medium,1630852417632755713
 having hope ,high,1630852417632755713
 happiness ,high,1628788486957326341
self-esteem ,high,1628788486957326341
 life satisfaction ,high,1628788486957326341
 expressing optimism ,high,1628788486957326341
 positive functioning ,high,1628788486957326341
 expressing gratitude ,high,1628788486957326341
 belonging to society ,medium,1628788486957326341
 expressing government approval ,high,1628788486957326341
 having hope ,high,1628788486957326341
 promoting good ,high,1628788486957326341
 feeling having a political voice ,low,1632156181363068928
 happiness ,medium,1626392504902774785
 quality of relationships ,medium,1626392504902774785
 promoting good ,high,1626392504902774785
 fear of future ,high,1625839993183735815
 expressing trust ,low,1625839993183735815
resilience ,medium,1629932769743712257
 expressing gratitude ,medium,1629932769743712257
 expressing empathy ,high,1629932769743712257
self-esteem ,high,1628958377932980226
 happiness ,high,1628958377932980226
 expressing optimism ,high,1628958377932980226
 expressing gratitude ,high,1628958377932980226
 having hope ,high,1628958377932980226
resilience ,high,1630628507398094855
self-esteem ,high,1630628507398094855
 positive functioning ,high,1630628507398094855
 expressing optimism ,high,1630628507398094855
 peace with thoughts and feelings ,high,1630628507398094855
 happiness ,high,1630628507398094855
 expressing altruism ,high,1630628507398094855
 belonging to society ,medium,1630628507398094855
 feeling trusted ,medium,1630628507398094855
 capability) ,high,1630628507398094855
 having hope ,high,1630628507398094855
 promoting good ,high,1630628507398094855
 expressing empathy ,high,1630628507398094855
 feeling having a political voice ,high,1627779424333582348
resilience ,medium,1633180834680254464
 happiness ,low,1633180834680254464
self-esteem ,medium,1633180834680254464
 life satisfaction ,low,1633180834680254464
 vitality ,medium,1633180834680254464
 having energy ,medium,1633180834680254464
 positive functioning ,medium,1633180834680254464
 expressing optimism ,low,1633180834680254464
 peace with thoughts and feelings ,medium,1633180834680254464
 depression ,high,1633180834680254464
 anxiety ,medium,1633180834680254464
suffering ,high,1633180834680254464
 balance in the various aspects of own life ,low,1633180834680254464
 belonging to society ,low,1633180834680254464
 having hope ,high,1633180834680254464
 promoting good ,medium,1633180834680254464
 expressing empathy ,high,1633180834680254464
 happiness ,low,1629079947271720961
 life satisfaction ,low,1629079947271720961
 fear of future ,high,1629079947271720961
 vitality ,low,1629079947271720961
 having energy ,low,1629079947271720961
 positive functioning ,low,1629079947271720961
 peace with thoughts and feelings ,low,1629079947271720961
 depression ,high,1629079947271720961
 anxiety ,high,1629079947271720961
suffering ,high,1629079947271720961
 balance in the various aspects of own life ,low,1629079947271720961
 happiness ,low,1631222787494014979
 life satisfaction ,low,1631222787494014979
 fear of future ,high,1631222787494014979
 vitality ,low,1631222787494014979
 having energy ,low,1631222787494014979
 positive functioning ,low,1631222787494014979
 expressing optimism ,low,1631222787494014979
 peace with thoughts and feelings ,low,1631222787494014979
 belonging to society ,low,1631222787494014979
 perceiving discrimination ,medium,1631222787494014979
 feeling having a political voice ,high,1631222787494014979
 life satisfaction ,low,1631493743546101761
 happiness ,low,1631493743546101761
self-esteem ,low,1631493743546101761
 quality of relationships ,low,1631493743546101761
 loneliness ,high,1631493743546101761
 happiness ,high,1625837022714687489
resilience ,high,1629563139820863490
self-esteem ,medium,1629563139820863490
 positive functioning ,high,1629563139820863490
 expressing optimism ,high,1629563139820863490
 belonging to society ,high,1629563139820863490
 capability) ,high,1629563139820863490
 having hope ,high,1629563139820863490
 promoting good ,high,1629563139820863490
 expressing optimism ,high,1629257153952337922
 positive functioning ,high,1629257153952337922
 belonging to society ,high,1629257153952337922
 expressing gratitude ,high,1629257153952337922
 having hope ,high,1629257153952337922
 happiness ,high,1626472177754144768
 vitality ,high,1626472177754144768
 positive functioning ,high,1626472177754144768
 expressing optimism ,high,1626472177754144768
 having hope ,high,1626472177754144768
 happiness ,high,1626206799442620418
 quality of relationships ,low,1626206799442620418
 happiness ,high,1631563743875289088
 promoting good ,high,1631563743875289088
 happiness ,high,1630198070511276032
 expressing optimism ,high,1630198070511276032
 positive functioning ,high,1630198070511276032
 life satisfaction ,medium,1630198070511276032
 balance in the various aspects of own life ,high,1630198070511276032
 having hope ,high,1630198070511276032
 promoting good ,high,1630198070511276032
 depression ,high,1632423725373988865
 loneliness ,high,1632423725373988865
 happiness ,high,1626602077731319809
 expressing optimism ,high,1626602077731319809
 belonging to society ,high,1626602077731319809
 expressing gratitude ,high,1626602077731319809
 having hope ,high,1626602077731319809
 promoting good ,high,1626602077731319809
 happiness ,medium,1627066764235534339
 expressing gratitude ,high,1627066764235534339
 having hope ,high,1627066764235534339
 expressing empathy ,low,1627164283451891718
 expressing government approval ,medium,1630088858913193985
 expressing job satisfaction ,low,1632969239303782400
 quality of relationships ,low,1632969239303782400
 happiness ,high,1632517051309801472
 happiness ,high,1631596453947932673
 expressing optimism ,high,1631596453947932673
 expressing gratitude ,high,1631596453947932673
 having hope ,high,1631596453947932673
 promoting good ,high,1631596453947932673
 expressing empathy ,high,1631596453947932673
 happiness ,high,1625923814012878851
 life satisfaction ,high,1625923814012878851
 positive functioning ,high,1625923814012878851
 expressing optimism ,high,1625923814012878851
 belonging to society ,high,1625923814012878851
 charitable giving/helping ,high,1625923814012878851
 promoting good ,high,1625923814012878851
 expressing empathy ,high,1625923814012878851
 belief in god ,high,1625881363714035713
 promoting good ,high,1625881363714035713
 quality of relationships ,medium,1626384620123217920
resilience ,high,1632368545161003011
 balance in the various aspects of own life ,medium,1632368545161003011
 happiness ,medium,1627167938271748097
 happiness ,low,1627721205527764992
resilience ,low,1627721205527764992
self-esteem ,low,1627721205527764992
 life satisfaction ,low,1627721205527764992
 fear of future ,high,1627721205527764992
 vitality ,low,1627721205527764992
 having energy ,low,1627721205527764992
 positive functioning ,low,1627721205527764992
 expressing optimism ,low,1627721205527764992
 peace with thoughts and feelings ,low,1627721205527764992
 depression ,high,1627721205527764992
 anxiety ,high,1627721205527764992
suffering ,high,1627721205527764992
 belonging to society ,low,1627721205527764992
 quality of relationships ,low,1627721205527764992
 expressing empathy ,high,1627721205527764992
 happiness ,high,1631313756935397376
 feeling having a political voice ,medium,1634244518621921309
 happiness ,high,1631705883515158548
 describing drinking related health issues ,medium,1632449644637700107
 perceiving discrimination ,high,1631334727583137792
 feeling having a political voice ,high,1631334727583137792
 happiness ,high,1626613556647960576
 expressing job satisfaction ,high,1626613556647960576
 expressing optimism ,high,1626613556647960576
 quality of relationships ,medium,1626613556647960576
 having hope ,high,1626613556647960576
 happiness ,high,1633931218705154055
 quality of relationships ,high,1633931218705154055
 belonging to society ,high,1628953327210999808
 expressing gratitude ,high,1628953327210999808
 having hope ,high,1628953327210999808
resilience ,medium,1631943660957843457
 quality of relationships ,medium,1631943660957843457
self-esteem ,low,1631725242648338455
 quality of relationships ,low,1631725242648338455
resilience ,medium,1625715488549654529
 purpose in life ,medium,1625715488549654529
 balance in the various aspects of own life ,medium,1625715488549654529
 promoting good ,high,1625715488549654529
 describing health limitations ,high,1625715488549654529
 happiness ,high,1632615798698115072
 expressing optimism ,high,1632615798698115072
 belonging to society ,high,1632615798698115072
 expressing gratitude ,high,1632615798698115072
 financial/material worry ,low,1632615798698115072
 expressing empathy ,low,1632099618811985920
resilience ,medium,1630965689476345858
 life satisfaction ,low,1630965689476345858
 fear of future ,high,1630965689476345858
 vitality ,low,1630965689476345858
 having energy ,low,1630965689476345858
 positive functioning ,low,1630965689476345858
 expressing optimism ,low,1630965689476345858
 peace with thoughts and feelings ,low,1630965689476345858
 depression ,high,1630965689476345858
 anxiety ,high,1630965689476345858
suffering ,high,1630965689476345858
 belonging to society ,low,1630965689476345858
 perceiving discrimination ,medium,1630965689476345858
 describing health limitations ,medium,1630965689476345858
 expressing optimism ,low,1628490623262097409
 belonging to society ,low,1628490623262097409
self-esteem ,medium,1631907263987216385
 expressing gratitude ,high,1631907263987216385
 happiness ,high,1629613820476809216
 belonging to society ,high,1629613820476809216
 expressing empathy ,high,1629613820476809216
 life satisfaction ,low,1630399202307047424
 fear of future ,high,1630399202307047424
 vitality ,low,1630399202307047424
 having energy ,low,1630399202307047424
 positive functioning ,low,1630399202307047424
 expressing optimism ,low,1630399202307047424
 peace with thoughts and feelings ,low,1630399202307047424
 balance in the various aspects of own life ,low,1630399202307047424
 belonging to society ,medium,1632644742985965570
 happiness ,high,1625990209857880065
 quality of relationships ,high,1625990209857880065
 depression ,high,1626131637669855234
 perceiving discrimination ,high,1626131637669855234
 depression ,high,1631084672607215619
 loneliness ,high,1631084672607215619
 happiness ,high,1626060478731501568
 quality of relationships ,high,1626060478731501568
 belonging to society ,low,1630640098311290880
 expressing empathy ,medium,1630640098311290880
 happiness ,high,1628956036668485632
 happiness ,high,1630304814381793282
self-esteem ,high,1630304814381793282
 life satisfaction ,medium,1630304814381793282
 positive functioning ,high,1630304814381793282
 expressing optimism ,high,1630304814381793282
 balance in the various aspects of own life ,high,1630304814381793282
 belonging to society ,medium,1630304814381793282
 feeling having a political voice ,high,1630304814381793282
 having hope ,high,1630304814381793282
 promoting good ,high,1630304814381793282
 happiness ,medium,1626627732493725697
 life satisfaction ,high,1626627732493725697
 positive functioning ,high,1626627732493725697
 expressing optimism ,high,1626627732493725697
 peace with thoughts and feelings ,high,1626627732493725697
 balance in the various aspects of own life ,medium,1626627732493725697
 happiness ,high,1626542321989812226
 quality of relationships ,high,1626542321989812226
 happiness ,medium,1628136533650980865
resilience ,medium,1628136533650980865
 happiness ,high,1630085783427383296
 quality of relationships ,high,1630085783427383296
 happiness ,low,1626144528510902277
 life satisfaction ,low,1626144528510902277
 fear of future ,high,1626144528510902277
 vitality ,low,1626144528510902277
 having energy ,low,1626144528510902277
 positive functioning ,low,1626144528510902277
 expressing optimism ,low,1626144528510902277
 peace with thoughts and feelings ,low,1626144528510902277
 perceiving discrimination ,medium,1626144528510902277
 balance in the various aspects of own life ,low,1626144528510902277
 feeling having a political voice ,high,1626144528510902277
 expressing empathy ,low,1627874260512382976
 happiness ,high,1625910912946253846
self-esteem ,medium,1625910912946253846
 life satisfaction ,medium,1625910912946253846
 positive functioning ,high,1625910912946253846
 expressing optimism ,high,1625910912946253846
 balance in the various aspects of own life ,high,1625910912946253846
 having hope ,high,1625910912946253846
self-esteem ,medium,1630261373509795844
 quality of relationships ,medium,1630261373509795844
 promoting good ,high,1630261373509795844
suffering ,high,1629498702216957952
 belief in god ,high,1629498702216957952
 life after death belief ,medium,1629498702216957952
 happiness ,high,1629598051177201664
 expressing trust ,high,1629173837324595201
 happiness ,high,1631846067921883136
 happiness ,medium,1629583176753463301
resilience ,medium,1629583176753463301
 positive functioning ,high,1629583176753463301
 expressing optimism ,high,1629583176753463301
 balance in the various aspects of own life ,high,1629583176753463301
 having hope ,high,1629583176753463301
 happiness ,high,1627293191077601280
 expressing optimism ,high,1627293191077601280
 life satisfaction ,high,1627293191077601280
 expressing gratitude ,high,1627293191077601280
 having hope ,high,1627293191077601280
 promoting good ,high,1627293191077601280
resilience ,medium,1627742902184198144
 balance in the various aspects of own life ,high,1627742902184198144
 feeling having a political voice ,high,1626387809413070848
 happiness ,medium,1625860006158696449
 expressing altruism ,high,1625860006158696449
 happiness ,high,1631355091704750080
 expressing job satisfaction ,high,1631355091704750080
 expressing optimism ,high,1631355091704750080
 expressing gratitude ,high,1631355091704750080
 having hope ,high,1631355091704750080
 expressing empathy ,medium,1626438438844239875
 happiness ,high,1629098359985213441
 promoting good ,high,1629098359985213441
 expressing optimism ,high,1609356999996674049
 happiness ,high,1628759420292444160
resilience ,medium,1628759420292444160
self-esteem ,medium,1628759420292444160
 life satisfaction ,high,1628759420292444160
 vitality ,high,1628759420292444160
 having energy ,high,1628759420292444160
 positive functioning ,high,1628759420292444160
 expressing optimism ,high,1628759420292444160
 peace with thoughts and feelings ,high,1628759420292444160
 belonging to society ,high,1628759420292444160
 having hope ,high,1628759420292444160
 promoting good ,high,1628759420292444160
 expressing empathy ,high,1628759420292444160
 happiness ,high,1632405179889844228
 expressing job satisfaction ,high,1632405179889844228
 expressing optimism ,high,1632405179889844228
 positive functioning ,high,1632405179889844228
 expressing gratitude ,medium,1632405179889844228
 capability) ,high,1632405179889844228
 happiness ,high,1629563204564025344
 expressing optimism ,high,1629563204564025344
 peace with thoughts and feelings ,high,1629563204564025344
 belief in god ,high,1629563204564025344
 feeling loved by god ,high,1629563204564025344
 life after death belief ,high,1629563204564025344
 depression ,high,1628193703490641920
 anxiety ,high,1628193703490641920
 quality of relationships ,low,1628193703490641920
 perceiving discrimination ,high,1628193703490641920
 feeling having a political voice ,medium,1628193703490641920
 quality of relationships ,low,1631023166113091584
 happiness ,high,1630092393851518976
 life satisfaction ,high,1630092393851518976
 positive functioning ,high,1630092393851518976
 expressing optimism ,high,1630092393851518976
 belonging to society ,high,1630092393851518976
 balance in the various aspects of own life ,medium,1630092393851518976
 capability) ,high,1630092393851518976
 financial/material worry ,low,1630092393851518976
 having hope ,high,1630092393851518976
 promoting good ,high,1630092393851518976
 expressing trust ,low,1627943218443857920
 happiness ,low,1625726386269786112
resilience ,low,1625726386269786112
 life satisfaction ,low,1625726386269786112
 fear of future ,high,1625726386269786112
 vitality ,low,1625726386269786112
 having energy ,low,1625726386269786112
 positive functioning ,low,1625726386269786112
 expressing optimism ,low,1625726386269786112
 peace with thoughts and feelings ,low,1625726386269786112
 depression ,high,1625726386269786112
 anxiety ,high,1625726386269786112
suffering ,high,1625726386269786112
 balance in the various aspects of own life ,low,1625726386269786112
 perceiving discrimination ,high,1625726386269786112
 happiness ,high,1629585790086045696
 life satisfaction ,high,1629585790086045696
 positive functioning ,high,1629585790086045696
 expressing job satisfaction ,high,1629585790086045696
 expressing optimism ,high,1629585790086045696
 balance in the various aspects of own life ,medium,1629585790086045696
 belonging to society ,medium,1629585790086045696
 capability) ,medium,1629585790086045696
 having hope ,high,1629585790086045696
 promoting good ,high,1629585790086045696
 anxiety ,high,1629213004167544832
 expressing empathy ,low,1626871215670558721
 happiness ,high,1631950834476146689
 expressing optimism ,low,1626690198519140362
 peace with thoughts and feelings ,low,1626690198519140362
 quality of relationships ,low,1626690198519140362
 belonging to society ,low,1626690198519140362
 happiness ,high,1630304825413087232
self-esteem ,high,1630304825413087232
 life satisfaction ,medium,1630304825413087232
 vitality ,high,1630304825413087232
 having energy ,high,1630304825413087232
 positive functioning ,high,1630304825413087232
 expressing optimism ,high,1630304825413087232
 peace with thoughts and feelings ,medium,1630304825413087232
 belonging to society ,medium,1630304825413087232
 expressing gratitude ,high,1630304825413087232
 having hope ,high,1630304825413087232
 promoting good ,medium,1630304825413087232
 expressing empathy ,high,1630304825413087232
 happiness ,high,1631542246846636033
 financial/material worry ,high,1633127411775676416
 happiness ,high,1633245067367309314
 expressing optimism ,high,1633245067367309314
 positive functioning ,high,1633245067367309314
 expressing gratitude ,high,1633245067367309314
 capability) ,high,1633245067367309314
 belonging to society ,medium,1633245067367309314
 feeling trusted ,medium,1633245067367309314
 balance in the various aspects of own life ,medium,1633245067367309314
 having hope ,high,1633245067367309314
 promoting good ,high,1633245067367309314
 expressing empathy ,high,1633245067367309314
 capability) ,high,1630958977830846465
 happiness ,high,1632508137113812992
self-esteem ,high,1632508137113812992
 life satisfaction ,high,1632508137113812992
 positive functioning ,high,1632508137113812992
 expressing optimism ,high,1632508137113812992
 purpose in life ,medium,1632508137113812992
 balance in the various aspects of own life ,medium,1632508137113812992
 capability) ,high,1632508137113812992
 financial/material worry ,low,1632508137113812992
 having hope ,high,1632508137113812992
 expressing empathy ,high,1632508137113812992
resilience ,high,1626796391518601216
 balance in the various aspects of own life ,high,1626796391518601216
 having hope ,high,1626796391518601216
 happiness ,high,1626875769984000000
 having hope ,high,1626875769984000000
 happiness ,high,1630741889728086016
self-esteem ,medium,1630741889728086016
 life satisfaction ,medium,1630741889728086016
 positive functioning ,high,1630741889728086016
 expressing optimism ,high,1630741889728086016
 balance in the various aspects of own life ,high,1630741889728086016
 capability) ,high,1630741889728086016
 having hope ,high,1630741889728086016
 expressing trust ,low,1629019497784033281
 happiness ,high,1629356635394293760
 happiness ,high,1628904818864447490
 expressing gratitude ,high,1628904818864447490
self-esteem ,high,1625711367708712970
 capability) ,medium,1632430148485017600
 quality of relationships ,medium,1626076191055663104
 expressing empathy ,low,1626076191055663104
 expressing trust ,low,1627789786776846337
resilience ,medium,1627694626739036160
 expressing trust ,low,1627694626739036160
 happiness ,low,1629928921247432704
 life satisfaction ,low,1629928921247432704
 fear of future ,high,1629928921247432704
 vitality ,low,1629928921247432704
 having energy ,low,1629928921247432704
 positive functioning ,low,1629928921247432704
 expressing optimism ,low,1629928921247432704
 peace with thoughts and feelings ,low,1629928921247432704
 depression ,high,1629928921247432704
 anxiety ,high,1629928921247432704
suffering ,high,1629928921247432704
 balance in the various aspects of own life ,low,1629928921247432704
 quality of relationships ,medium,1628492797811777538
 happiness ,high,1609351233873272833
 expressing optimism ,high,1609351233873272833
 balance in the various aspects of own life ,high,1609351233873272833
 feeling having a political voice ,high,1632701873168990209
 happiness ,low,1629843815098900482
 life satisfaction ,low,1629843815098900482
 positive functioning ,low,1629843815098900482
 expressing optimism ,low,1629843815098900482
 financial/material worry ,high,1629843815098900482
 happiness ,low,1632466868668702720
 quality of relationships ,low,1632466868668702720
 fear of future ,high,1633178984430141440
 feeling having a political voice ,high,1633178984430141440
 happiness ,high,1626148518560772098
 promoting good ,medium,1626148518560772098
 happiness ,high,1627478237524922371
 depression ,high,1632823643758624774
religious criticism ,high,1632823643758624774
 expressing altruism ,medium,1629542018392424448
 promoting good ,high,1629542018392424448
 expressing empathy ,high,1629542018392424448
 happiness ,high,1625975958372057113
 life satisfaction ,high,1625975958372057113
 vitality ,high,1625975958372057113
 having energy ,high,1625975958372057113
 positive functioning ,high,1625975958372057113
 expressing optimism ,high,1625975958372057113
 balance in the various aspects of own life ,high,1625975958372057113
 belonging to society ,medium,1625975958372057113
 quality of relationships ,medium,1625975958372057113
 feeling loved by god ,high,1625975958372057113
 feeling religious comfort ,high,1625975958372057113
 having hope ,high,1625975958372057113
 promoting good ,high,1625975958372057113
 happiness ,high,1628605006160052229
self-esteem ,high,1628605006160052229
 life satisfaction ,medium,1628605006160052229
 positive functioning ,high,1628605006160052229
 expressing optimism ,high,1628605006160052229
 peace with thoughts and feelings ,medium,1628605006160052229
 belonging to society ,high,1628605006160052229
 expressing empathy ,high,1628605006160052229
 expressing empathy ,high,1631649434684600321
 depression ,high,1630367683517587460
 feeling having a political voice ,low,1630367683517587460
 happiness ,high,1632715827265822720
 expressing empathy ,high,1632715827265822720
 happiness ,low,1630567475350843393
 quality of relationships ,medium,1630567475350843393
 capability) ,high,1629591876553822208
self-esteem ,medium,1627427064042164224
 quality of relationships ,medium,1627427064042164224
 happiness ,high,1627623262460035074
 vitality ,high,1627623262460035074
 expressing optimism ,high,1627623262460035074
 quality of relationships ,medium,1627623262460035074
 having hope ,high,1627623262460035074
 expressing altruism ,medium,1632389140640571397
 happiness ,high,1631035699775389697
 expressing optimism ,high,1631035699775389697
 positive functioning ,high,1631035699775389697
 vitality ,high,1631035699775389697
 having hope ,high,1631035699775389697
 promoting good ,high,1631035699775389697
 expressing empathy ,high,1631035699775389697
 happiness ,medium,1632080031747825671
 expressing job satisfaction ,low,1630759992583397379
 expressing trust ,low,1630759992583397379
self-esteem ,high,1629213454023200770
 positive functioning ,high,1629213454023200770
 expressing optimism ,high,1629213454023200770
 capability) ,high,1629213454023200770
 balance in the various aspects of own life ,medium,1629213454023200770
 having hope ,high,1629213454023200770
 capability) ,high,1627228125422579714
 fear of future ,high,1626355573754150913
 expressing job satisfaction ,low,1626355573754150913
 expressing optimism ,low,1626355573754150913
 quality of relationships ,low,1626355573754150913
 feeling loved by god ,low,1626355573754150913
 belief in god ,low,1626355573754150913
 expressing delayed gratification ,high,1626355573754150913
 happiness ,high,1625805452713013256
 expressing altruism ,medium,1625805452713013256
resilience ,high,1630260040874557448
 quality of relationships ,medium,1630260040874557448
 promoting good ,high,1630260040874557448
 happiness ,high,1630682603110948866
 life satisfaction ,high,1630682603110948866
 positive functioning ,high,1630682603110948866
 expressing optimism ,high,1630682603110948866
 balance in the various aspects of own life ,high,1630682603110948866
 belonging to society ,high,1630682603110948866
 expressing gratitude ,high,1630682603110948866
 financial/material worry ,low,1630682603110948866
 having hope ,high,1630682603110948866
 happiness ,low,1634243459715350562
 life satisfaction ,low,1634243459715350562
 fear of future ,high,1634243459715350562
 expressing optimism ,low,1634243459715350562
 financial/material worry ,high,1634243459715350562
 expressing empathy ,low,1632031616972275716
resilience ,low,1630028729408794626
 positive functioning ,low,1630028729408794626
 expressing optimism ,low,1630028729408794626
 depression ,high,1630028729408794626
suffering ,high,1630028729408794626
 belonging to society ,low,1630028729408794626
 feeling having a political voice ,high,1627760575890571265
 purpose in life ,medium,1631581808469876739
 expressing trust ,low,1631581808469876739
 financial/material worry ,high,1631581808469876739
resilience ,high,1628577245009784835
 balance in the various aspects of own life ,high,1628577245009784835
 having hope ,high,1628577245009784835
resilience ,medium,1631313198904213504
 expressing empathy ,high,1631313198904213504
 positive functioning ,low,1632198773936889856
 expressing optimism ,low,1632198773936889856
 peace with thoughts and feelings ,low,1632198773936889856
 belonging to society ,low,1632198773936889856
 perceiving discrimination ,medium,1632198773936889856
 happiness ,high,1626068314974994433
 expressing gratitude ,high,1626068314974994433
 promoting good ,high,1626068314974994433
 expressing empathy ,high,1626068314974994433
 expressing trust ,low,1629646487008190473
 feeling having a political voice ,high,1629646487008190473
