dimension,value,id
expressing gratitude,low,1631349605072789504
balance in the various aspects of own life,medium,1631349605072789504
having hope,medium,1631349605072789504
expressing delayed gratification,low,1631349605072789504
describing smoking related health issues,low,1631349605072789504
happiness,medium,1631543321939132416
life satisfaction,medium,1631543321939132416
positive functioning,medium,1631543321939132416
expressing gratitude,low,1631543321939132416
belonging to society,medium,1631543321939132416
having hope,medium,1631543321939132416
expressing delayed gratification,low,1631543321939132416
describing drinking related health issues,medium,1631543321939132416
happiness,low,1630392288621867009
life satisfaction,low,1630392288621867009
resilience,medium,1630392288621867009
self-esteem,medium,1630392288621867009
expressing altruism,high,1630392288621867009
quality of relationships,medium,1630392288621867009
promoting good,high,1630392288621867009
expressing delayed gratification,high,1630392288621867009
expressing empathy,high,1630392288621867009
anger,high,1630629590275174401
frustration,high,1630629590275174401
disgust,medium,1630629590275174401
expressing altruism,low,1630629590275174401
perceiving discrimination,medium,1630629590275174401
expressing government disapproval,high,1630629590275174401
feeling having a political voice,medium,1630629590275174401
expressing empathy,low,1630629590275174401
self-esteem,high,1629401779182903296
life satisfaction,high,1629401779182903296
positive functioning,high,1629401779182903296
expressing job satisfaction,high,1629401779182903296
mastery (ability or capability),high,1629401779182903296
balance in the various aspects of own life,medium,1629401779182903296
financial or material worry,low,1629401779182903296
having hope,high,1629401779182903296
describing health limitations,low,1629401779182903296
happiness,high,1628655588262531072
optimism,high,1628655588262531072
expressing gratitude,high,1628655588262531072
expressing trust,medium,1628655588262531072
having hope,high,1628655588262531072
expressing empathy,high,1628655588262531072
happiness,high,1628117317992448000
life satisfaction,high,1628117317992448000
positive functioning,high,1628117317992448000
expressing optimism,high,1628117317992448000
expressing gratitude,high,1628117317992448000
expressing trust,high,1628117317992448000
expressing government approval,high,1628117317992448000
feeling having a political voice,high,1628117317992448000
promoting good,high,1628117317992448000
expressing empathy,high,1628117317992448000
happiness,high,1627954426353790977
optimism,high,1627954426353790977
positive functioning,high,1627954426353790977
belonging to society,high,1627954426353790977
expressing gratitude,medium,1627954426353790977
feeling loved by god,medium,1627954426353790977
belief in god,medium,1627954426353790977
having hope,high,1627954426353790977
promoting good,high,1627954426353790977
expressing delayed gratification,medium,1627954426353790977
expressing empathy,low,1627954426353790977
life satisfaction,low,1632097848912412673
fear of future,high,1632097848912412673
balance in the various aspects of own life,medium,1632097848912412673
having hope,low,1632097848912412673
expressing empathy,medium,1632097848912412673
happiness,low,1628074919694327809
life satisfaction,low,1628074919694327809
anxiety,high,1628074919694327809
suffering,high,1628074919694327809
expressing altruism,low,1628074919694327809
quality of relationships,medium,1628074919694327809
expressing delayed gratification,low,1628074919694327809
promoting good,medium,1628074919694327809
describing smoking related health issues,high,1628074919694327809
expressing empathy,medium,1628074919694327809
happiness,high,1629309372231995393
life satisfaction,medium,1629309372231995393
happiness,high,1632541942327263233
life satisfaction,medium,1632541942327263233
positive functioning,high,1632541942327263233
expressing optimism,high,1632541942327263233
expressing gratitude,medium,1632541942327263233
quality of relationships,low,1632541942327263233
belonging to society,low,1632541942327263233
mastery (ability or capability),high,1632541942327263233
having hope,medium,1632541942327263233
promoting good,low,1632541942327263233
expressing delayed gratification,low,1632541942327263233
expressing empathy,medium,1632541942327263233
life satisfaction,medium,1626517023931920385
positive functioning,medium,1626517023931920385
expressing gratitude,medium,1626517023931920385
quality of relationships,medium,1626517023931920385
expressing government approval,medium,1626517023931920385
feeling having a political voice,medium,1626517023931920385
resilience,low,1630963661173817344
life satisfaction,low,1630963661173817344
fear of future,high,1630963661173817344
vitality,low,1630963661173817344
having energy,low,1630963661173817344
positive functioning,low,1630963661173817344
depression,high,1630963661173817344
anxiety,high,1630963661173817344
suffering,high,1630963661173817344
feeling pain,high,1630963661173817344
quality of relationships,low,1630963661173817344
balance in the various aspects of own life,low,1630963661173817344
having hope,low,1630963661173817344
promoting good,low,1630963661173817344
ptsd (post-traumatic stress disorder),high,1630963661173817344
happiness,low,1631894230745620480
life satisfaction,low,1631894230745620480
positive functioning,low,1631894230745620480
expressing altruism,low,1631894230745620480
loneliness,low,1631894230745620480
quality of relationships,medium,1631894230745620480
belonging to society,medium,1631894230745620480
expressing gratitude,low,1631894230745620480
expressing trust,low,1631894230745620480
expressing government approval,low,1631894230745620480
having hope,low,1631894230745620480
promoting good,low,1631894230745620480
expressing empathy,low,1631894230745620480
happiness,high,1629985367125524481
life satisfaction,high,1629985367125524481
positive functioning,high,1629985367125524481
expressing optimism,high,1629985367125524481
expressing gratitude,high,1629985367125524481
expressing altruism,medium,1629985367125524481
expressing government approval,high,1629985367125524481
having hope,medium,1629985367125524481
expressing empathy,high,1629985367125524481
happiness,high,1626896143861915649
life satisfaction,high,1626896143861915649
positive functioning,high,1626896143861915649
expressing gratitude,medium,1626896143861915649
quality of relationships,medium,1626896143861915649
having hope,medium,1626896143861915649
promoting good,low,1626896143861915649
expressing empathy,medium,1626896143861915649
happiness,high,1627760558324719618
positive functioning,high,1627760558324719618
expressing gratitude,low,1627760558324719618
quality of relationships,medium,1627760558324719618
expressing government approval,low,1627760558324719618
having hope,medium,1627760558324719618
promoting good,low,1627760558324719618
expressing empathy,low,1627760558324719618
happiness,low,1626138999378087936
life satisfaction,low,1626138999378087936
positive functioning,low,1626138999378087936
expressing altruism,low,1626138999378087936
loneliness,medium,1626138999378087936
quality of relationships,low,1626138999378087936
expressing government disapproval,medium,1626138999378087936
feeling having no political voice,medium,1626138999378087936
expressing empathy,low,1626138999378087936
happiness,high,1628213466879365120
life satisfaction,high,1628213466879365120
positive functioning,high,1628213466879365120
expressing gratitude,high,1628213466879365120
quality of relationships,medium,1628213466879365120
expressing government approval,low,1628213466879365120
feeling having a political voice,low,1628213466879365120
having hope,medium,1628213466879365120
promoting good,medium,1628213466879365120
expressing empathy,low,1628213466879365120
suffering,high,1629016673419427842
pain,high,1629016673419427842
anxiety,medium,1629016673419427842
depression,medium,1629016673419427842
resilience,high,1629016673419427842
perceiving discrimination,high,1629016673419427842
mastery (ability or capability),low,1629016673419427842
balance in the various aspects of own life,low,1629016673419427842
financial or material worry,high,1629016673419427842
describing health limitations,high,1629016673419427842
expressing empathy,medium,1629016673419427842
self-esteem,high,1628121864760397843
life satisfaction,medium,1628121864760397843
positive functioning,high,1628121864760397843
expressing optimism,high,1628121864760397843
expressing trust,medium,1628121864760397843
belonging to society,medium,1628121864760397843
balance in the various aspects of own life,medium,1628121864760397843
expressing government approval,medium,1628121864760397843
feeling having a political voice,high,1628121864760397843
expressing empathy,medium,1628121864760397843
anxiety,medium,1629039550101323776
fear of future,medium,1629039550101323776
expressing trust,low,1629039550101323776
mastery (ability or capability),medium,1629039550101323776
financial or material worry,medium,1629039550101323776
happiness,high,1631836011167727617
expressing gratitude,high,1631836011167727617
balance in the various aspects of own life,medium,1631836011167727617
having hope,high,1631836011167727617
expressing delayed gratification,medium,1631836011167727617
expressing empathy,low,1631836011167727617
happiness,high,1630398602500771840
positive functioning,high,1630398602500771840
expressing gratitude,high,1630398602500771840
quality of relationships,high,1630398602500771840
having hope,high,1630398602500771840
promoting good,high,1630398602500771840
expressing empathy,high,1630398602500771840
happiness,high,1632439881690406912
life satisfaction,high,1632439881690406912
positive functioning,high,1632439881690406912
expressing gratitude,high,1632439881690406912
quality of relationships,high,1632439881690406912
expressing government approval,low,1632439881690406912
having hope,medium,1632439881690406912
promoting good,medium,1632439881690406912
expressing empathy,high,1632439881690406912
self-esteem,high,1630776920232083456
life satisfaction,medium,1630776920232083456
positive functioning,high,1630776920232083456
expressing job satisfaction,medium,1630776920232083456
mastery (ability or capability),high,1630776920232083456
balance in the various aspects of own life,medium,1630776920232083456
expressing delayed gratification,medium,1630776920232083456
promoting good,low,1630776920232083456
happiness,medium,1632592464597925891
positive functioning,high,1632592464597925891
mastery (ability or capability),medium,1632592464597925891
balance in the various aspects of own life,medium,1632592464597925891
happiness,high,1625797897227800579
life satisfaction,high,1625797897227800579
positive functioning,high,1625797897227800579
expressing gratitude,low,1625797897227800579
quality of relationships,medium,1625797897227800579
having hope,medium,1625797897227800579
promoting good,low,1625797897227800579
happiness,low,1629909012572504067
life satisfaction,low,1629909012572504067
mastery (ability or capability),medium,1629909012572504067
expressing delayed gratification,low,1629909012572504067
happiness,high,1630289159603605504
life satisfaction,medium,1630289159603605504
positive functioning,high,1630289159603605504
expressing altruism,medium,1630289159603605504
quality of relationships,medium,1630289159603605504
expressing delayed gratification,low,1630289159603605504
having hope,medium,1630289159603605504
expressing empathy,medium,1630289159603605504
resilience,high,1633218889252319237
self-esteem,medium,1633218889252319237
life satisfaction,low,1633218889252319237
happiness,low,1633218889252319237
perceiving discrimination,high,1633218889252319237
loneliness,medium,1633218889252319237
having hope,high,1633218889252319237
promoting good,medium,1633218889252319237
expressing delayed gratification,low,1633218889252319237
ptsd (post-traumatic stress disorder),medium,1633218889252319237
expressing empathy,low,1633218889252319237
happiness,high,1627809788489871364
life satisfaction,high,1627809788489871364
balance in the various aspects of own life,medium,1627809788489871364
mastery (ability or capability),medium,1627809788489871364
financial or material worry,low,1627809788489871364
having hope,medium,1627809788489871364
happiness,high,1625649519491776513
life satisfaction,high,1625649519491776513
positive functioning,high,1625649519491776513
expressing job satisfaction,high,1625649519491776513
expressing altruism,high,1625649519491776513
expressing gratitude,medium,1625649519491776513
volunteering,medium,1625649519491776513
charitable giving/helping,medium,1625649519491776513
promoting good,medium,1625649519491776513
expressing empathy,low,1625649519491776513
happiness,high,1631982226157056000
self-esteem,high,1631982226157056000
expressing gratitude,high,1631982226157056000
expressing government approval,low,1631982226157056000
having hope,medium,1631982226157056000
promoting good,medium,1631982226157056000
expressing empathy,high,1631982226157056000
happiness,high,1626775502483771392
life satisfaction,high,1626775502483771392
positive functioning,high,1626775502483771392
expressing optimism,high,1626775502483771392
quality of relationships,high,1626775502483771392
belonging to society,medium,1626775502483771392
expressing gratitude,medium,1626775502483771392
promoting good,high,1626775502483771392
having hope,high,1626775502483771392
expressing empathy,high,1626775502483771392
happiness,high,1628991507813265410
life satisfaction,medium,1628991507813265410
expressing gratitude,low,1628991507813265410
mastery (ability or capability),medium,1628991507813265410
expressing government approval,low,1628991507813265410
having hope,medium,1628991507813265410
happiness,low,1631684595514056704
life satisfaction,low,1631684595514056704
positive functioning,low,1631684595514056704
expressing optimism,low,1631684595514056704
perceiving discrimination,high,1631684595514056704
expressing altruism,low,1631684595514056704
financial or material worry,low,1631684595514056704
charitable giving/helping,medium,1631684595514056704
expressing empathy,low,1631684595514056704
happiness,high,1628057526028713986
life satisfaction,high,1628057526028713986
optimism,high,1628057526028713986
positive functioning,high,1628057526028713986
purpose in life,high,1628057526028713986
expressing trust,high,1628057526028713986
mastery (ability or capability),medium,1628057526028713986
having hope,high,1628057526028713986
promoting good,high,1628057526028713986
expressing empathy,medium,1628057526028713986
anxiety,medium,1628866170727145480
fear of future,medium,1628866170727145480
suffering,medium,1628866170727145480
life satisfaction,low,1628866170727145480
expressing altruism,high,1628866170727145480
quality of relationships,medium,1628866170727145480
financial or material worry,high,1628866170727145480
charitable giving/helping,medium,1628866170727145480
having hope,medium,1628866170727145480
describing health limitations,high,1628866170727145480
expressing empathy,medium,1628866170727145480
happiness,high,1629334551049940993
positive functioning,high,1629334551049940993
expressing gratitude,high,1629334551049940993
quality of relationships,medium,1629334551049940993
promoting good,medium,1629334551049940993
having hope,medium,1629334551049940993
expressing empathy,high,1629334551049940993
happiness,high,1627746457859067941
resilience,high,1627746457859067941
self-esteem,high,1627746457859067941
life satisfaction,high,1627746457859067941
positive functioning,high,1627746457859067941
expressing gratitude,high,1627746457859067941
expressing trust,high,1627746457859067941
having hope,high,1627746457859067941
promoting good,high,1627746457859067941
expressing empathy,high,1627746457859067941
fear of future,high,1628940495488708609
anxiety,high,1628940495488708609
suffering,medium,1628940495488708609
loneliness,high,1628940495488708609
quality of relationships,medium,1628940495488708609
belonging to society,low,1628940495488708609
expressing gratitude,low,1628940495488708609
feeling loved by god,low,1628940495488708609
charitable giving/helping,high,1628940495488708609
seeking for forgiveness,low,1628940495488708609
having hope,high,1628940495488708609
promoting good,high,1628940495488708609
expressing empathy,high,1628940495488708609
anger,high,1632537878449324032
aggression,high,1632537878449324032
hostility,high,1632537878449324032
expressing altruism,low,1632537878449324032
loneliness,medium,1632537878449324032
quality of relationships,low,1632537878449324032
belonging to society,low,1632537878449324032
feeling having a political voice,high,1632537878449324032
expressing government approval,low,1632537878449324032
ptsd (post-traumatic stress disorder),medium,1632537878449324032
expressing empathy,low,1632537878449324032
fear of future,high,1628754864451854337
anxiety,high,1628754864451854337
perceiving discrimination,medium,1628754864451854337
expressing trust,low,1628754864451854337
financial or material worry,low,1628754864451854337
life after death belief,low,1628754864451854337
volunteering,low,1628754864451854337
charitable giving/helping,low,1628754864451854337
seeking for forgiveness,low,1628754864451854337
feeling having a political voice,medium,1628754864451854337
expressing government approval,low,1628754864451854337
having hope,low,1628754864451854337
promoting good,low,1628754864451854337
expressing delayed gratification,low,1628754864451854337
expressing empathy,low,1628754864451854337
happiness,high,1625860890716172290
nostalgia,high,1625860890716172290
expressing gratitude,high,1625860890716172290
feeling loved,high,1625860890716172290
having hope,medium,1625860890716172290
promoting good,low,1625860890716172290
expressing empathy,low,1625860890716172290
anxiety,high,1633097121615208450
fear of future,high,1633097121615208450
suffering,high,1633097121615208450
anger,high(note,1633097121615208450
belonging to society,low,1633097121615208450
expressing trust,low,1633097121615208450
feeling trusted,low,1633097121615208450
mastery (ability or capability),medium,1633097121615208450
feeling having a political voice,low,1633097121615208450
expressing government approval,low,1633097121615208450
ptsd (post-traumatic stress disorder),low,1633097121615208450
expressing empathy,medium,1633097121615208450
happiness,high,1630980971255169049
love,high,1630980971255169049
expressing gratitude,high,1630980971255169049
expressing love,high,1630980971255169049
charitable giving/helping,medium,1630980971255169049
expressing delayed gratification,low,1630980971255169049
promoting good,medium,1630980971255169049
expressing empathy,high,1630980971255169049
happiness,low,1628872161493409794
life satisfaction,low,1628872161493409794
vitality,low,1628872161493409794
having energy,low,1628872161493409794
suffering,high,1628872161493409794
feeling pain,high,1628872161493409794
expressing altruism,high,1628872161493409794
quality of relationships,medium,1628872161493409794
balance in the various aspects of own life,low,1628872161493409794
having hope,medium,1628872161493409794
promoting good,medium,1628872161493409794
expressing delayed gratification,low,1628872161493409794
expressing empathy,high,1628872161493409794
describing health limitations,medium,1628872161493409794
happiness,low,1631300962345254922
life satisfaction,low,1631300962345254922
suffering,high,1631300962345254922
feeling pain,high,1631300962345254922
loneliness,high,1631300962345254922
having hope,low,1631300962345254922
expressing empathy,high,1631300962345254922
happiness,medium,1630745021182799873
life satisfaction,medium,1630745021182799873
positive functioning,medium,1630745021182799873
expressing optimism,low,1630745021182799873
expressing gratitude,medium,1630745021182799873
quality of relationships,low,1630745021182799873
balance in the various aspects of own life,medium,1630745021182799873
having hope,medium,1630745021182799873
promoting good,medium,1630745021182799873
expressing empathy,low,1630745021182799873
happiness,medium,1631155216623058944
life satisfaction,medium,1631155216623058944
expressing gratitude,low,1631155216623058944
quality of relationships,medium,1631155216623058944
suffering,high,1626403743402020864
purpose in life,high,1626403743402020864
belief in god,high,1626403743402020864
feeling loved by god,high,1626403743402020864
expressing gratitude,medium,1626403743402020864
life after death belief,high,1626403743402020864
expressing empathy,high,1626403743402020864
suffering,medium,1627485312401170438
depression,medium,1627485312401170438
anxiety,medium,1627485312401170438
feeling loved,medium,1627485312401170438
having hope,medium,1627485312401170438
promoting good,low,1627485312401170438
expressing empathy,high,1627485312401170438
happiness,high,1626303096048476162
life satisfaction,high,1626303096048476162
positive functioning,high,1626303096048476162
belief in god,high,1626303096048476162
balance in the various aspects of own life,high,1626303096048476162
mastery (ability or capability),medium,1626303096048476162
having hope,high,1626303096048476162
life after death belief,medium,1626303096048476162
ptsd (post-traumatic stress disorder),low,1626303096048476162
describing health limitations,medium,1626303096048476162
happiness,low,1631005257802153999
life satisfaction,low,1631005257802153999
vitality,low,1631005257802153999
positive functioning,low,1631005257802153999
expressing altruism,low,1631005257802153999
quality of relationships,low,1631005257802153999
promoting good,low,1631005257802153999
having hope,low,1631005257802153999
expressing empathy,low,1631005257802153999
happiness,high,1629888025604890626
life satisfaction,high,1629888025604890626
positive functioning,high,1629888025604890626
expressing optimism,high,1629888025604890626
expressing gratitude,medium,1629888025604890626
expressing admiration,high,1629888025604890626
having hope,medium,1629888025604890626
promoting good,medium,1629888025604890626
expressing delayed gratification,low,1629888025604890626
expressing empathy,low,1629888025604890626
happiness,high,1628835566828802048
life satisfaction,medium,1628835566828802048
positive functioning,medium,1628835566828802048
quality of relationships,medium,1628835566828802048
belonging to society,medium,1628835566828802048
expressing gratitude,low,1628835566828802048
having hope,medium,1628835566828802048
promoting good,low,1628835566828802048
expressing empathy,low,1628835566828802048
describing health limitations,low,1628835566828802048
happiness,high,1609363208661536768
life satisfaction,high,1609363208661536768
positive functioning,high,1609363208661536768
expressing optimism,high,1609363208661536768
expressing gratitude,high,1609363208661536768
expressing altruism,medium,1609363208661536768
having hope,high,1609363208661536768
promoting good,medium,1609363208661536768
expressing empathy,high,1609363208661536768
anxiety,medium,1630696868907831296
anger,notlisted,1630696868907831296
expressing trust,low,1630696868907831296
perceiving discrimination,medium,1630696868907831296
expressing government disapproval,high,1630696868907831296
feeling having a political voice,high,1630696868907831296
expressing empathy,low,1630696868907831296
happiness,high,1609349276332871682
life satisfaction,high,1609349276332871682
positive functioning,high,1609349276332871682
expressing optimism,high,1609349276332871682
expressing gratitude,high,1609349276332871682
expressing trust,high,1609349276332871682
having hope,medium,1609349276332871682
expressing delayed gratification,low,1609349276332871682
promoting good,medium,1609349276332871682
expressing empathy,high,1609349276332871682
happiness,high,1631803222926020608
life satisfaction,medium,1631803222926020608
positive functioning,high,1631803222926020608
expressing gratitude,low,1631803222926020608
expressing trust,low,1631803222926020608
feeling trusted,low,1631803222926020608
quality of relationships,medium,1631803222926020608
expressing delayed gratification,low,1631803222926020608
promoting good,low,1631803222926020608
describing drinking related health issues,low,1631803222926020608
resilience,medium,1631230560776364035
anxiety,low,1631230560776364035
depression,low,1631230560776364035
suffering,low,1631230560776364035
vitality,medium,1631230560776364035
expressing altruism,low,1631230560776364035
quality of relationships,medium,1631230560776364035
belonging to society,medium,1631230560776364035
expressing gratitude,low,1631230560776364035
expressing trust,low,1631230560776364035
feeling trusted,low,1631230560776364035
expressing government disapproval,high,1631230560776364035
feeling having a political voice,medium,1631230560776364035
expressing empathy,medium,1631230560776364035
happiness,low,1632935244281131010
life satisfaction,low,1632935244281131010
positive functioning,low,1632935244281131010
expressing optimism,low,1632935244281131010
expressing trust,low,1632935244281131010
feeling trusted,low,1632935244281131010
expressing government approval,low,1632935244281131010
feeling having a political voice,low,1632935244281131010
expressing empathy,low,1632935244281131010
trust,low,1632417257321111559
anxiety,medium,1632417257321111559
expressing trust,low,1632417257321111559
having hope,low,1632417257321111559
promoting good,low,1632417257321111559
ptsd (post-traumatic stress disorder),medium,1632417257321111559
life satisfaction,medium,1630219979701223425
happiness,medium,1630219979701223425
vitality,low,1630219979701223425
having energy,low,1630219979701223425
positive functioning,medium,1630219979701223425
expressing job satisfaction,medium,1630219979701223425
quality of relationships,high,1630219979701223425
belonging to society,medium,1630219979701223425
balance in the various aspects of own life,low,1630219979701223425
financial or material worry,medium,1630219979701223425
having hope,high,1630219979701223425
promoting good,high,1630219979701223425
expressing empathy,high,1630219979701223425
describing health limitations,medium,1630219979701223425
happiness,high,1631897608921964546
life satisfaction,high,1631897608921964546
positive functioning,high,1631897608921964546
expressing optimism,high,1631897608921964546
expressing gratitude,low,1631897608921964546
belonging to society,medium,1631897608921964546
financial or material worry,low,1631897608921964546
happiness,high,1632899156871110657
life satisfaction,high,1632899156871110657
positive functioning,high,1632899156871110657
expressing optimism,high,1632899156871110657
expressing gratitude,medium,1632899156871110657
quality of relationships,low,1632899156871110657
having hope,medium,1632899156871110657
promoting good,low,1632899156871110657
expressing empathy,low,1632899156871110657
describing health limitations,low,1632899156871110657
happiness,high,1629976503269171201
love,isnotonthelistbutitcanberelatedtolifesatisfactionorpositivefunctioning,1629976503269171201
life satisfaction,high,1629976503269171201
expressing gratitude,high,1629976503269171201
expressing trust,high,1629976503269171201
feeling loved,high,1629976503269171201
charitable giving/helping,low,1629976503269171201
expressing delayed gratification,low,1629976503269171201
having hope,medium,1629976503269171201
promoting good,medium,1629976503269171201
expressing empathy,high,1629976503269171201
anxiety,medium,1630968530999943168
fear of future,medium,1630968530999943168
suffering,low,1630968530999943168
expressing altruism,medium,1630968530999943168
belonging to society,medium,1630968530999943168
having hope,high,1630968530999943168
expressing government approval,medium,1630968530999943168
feeling having a political voice,medium,1630968530999943168
expressing empathy,low,1630968530999943168
life satisfaction,medium,1630301700312686597
happiness,medium,1630301700312686597
positive functioning,high,1630301700312686597
quality of relationships,medium,1630301700312686597
belonging to society,low,1630301700312686597
balance in the various aspects of own life,high,1630301700312686597
financial or material worry,medium,1630301700312686597
having hope,high,1630301700312686597
expressing empathy,high,1630301700312686597
happiness,high,1628494442557480962
life satisfaction,medium,1628494442557480962
positive functioning,medium,1628494442557480962
expressing optimism,high,1628494442557480962
belief in god,high,1628494442557480962
feeling loved by god,medium,1628494442557480962
religious criticism,low,1628494442557480962
life after death belief,high,1628494442557480962
expressing government approval,medium,1628494442557480962
expressing empathy,low,1628494442557480962
empathy,high,1630238997141401600
compassion,high,1630238997141401600
concern for animal welfare,high,1630238997141401600
expressing altruism,medium,1630238997141401600
quality of relationships,low,1630238997141401600
belonging to society,low,1630238997141401600
mastery (ability or capability),medium,1630238997141401600
promoting good,medium,1630238997141401600
expressing delayed gratification,low,1630238997141401600
having hope,low,1630238997141401600
expressing empathy,medium,1630238997141401600
anxiety,medium,1628181654778052608
frustration,medium,1628181654778052608
irritation,medium,1628181654778052608
expressing altruism,low,1628181654778052608
loneliness,medium,1628181654778052608
financial or material worry,low,1628181654778052608
feeling having a political voice,medium,1628181654778052608
resilience,medium,1630511736406130689
self-esteem,medium,1630511736406130689
expressing altruism,medium,1630511736406130689
quality of relationships,low,1630511736406130689
expressing government approval,low,1630511736406130689
feeling having a political voice,medium,1630511736406130689
expressing empathy,medium,1630511736406130689
happiness,high,1632403033228292097
resilience,medium,1632403033228292097
quality of relationships,medium,1632403033228292097
expressing gratitude,low,1632403033228292097
belonging to society,low,1632403033228292097
expressing empathy,high,1632403033228292097
happiness,high,1628584400353992705
life satisfaction,medium,1628584400353992705
positive functioning,medium,1628584400353992705
expressing gratitude,low,1628584400353992705
enjoyment,medium,1628584400353992705
having hope,medium,1628584400353992705
promoting good,low,1628584400353992705
expressing empathy,low,1628584400353992705
happiness,high,1629951694581661702
positive functioning,high,1629951694581661702
expressing gratitude,high,1629951694581661702
expressing altruism,high,1629951694581661702
charitable giving/helping,high,1629951694581661702
promoting good,high,1629951694581661702
expressing empathy,high,1629951694581661702
happiness,high,1629483525719089154
life satisfaction,high,1629483525719089154
positive functioning,high,1629483525719089154
expressing job satisfaction,high,1629483525719089154
expressing optimism,high,1629483525719089154
expressing gratitude,high,1629483525719089154
quality of relationships,medium,1629483525719089154
expressing government approval,low,1629483525719089154
having hope,medium,1629483525719089154
promoting good,medium,1629483525719089154
describing smoking related health issues,low,1629483525719089154
empathy,high,1632762659824369664
compassion,high,1632762659824369664
supportiveness,high,1632762659824369664
positive functioning,medium,1632762659824369664
expressing altruism,high,1632762659824369664
quality of relationships,medium,1632762659824369664
charitable giving/helping,high,1632762659824369664
promoting good,high,1632762659824369664
expressing delayed gratification,medium,1632762659824369664
expressing empathy,high,1632762659824369664
happiness,high,1631322384966860800
optimism,high,1631322384966860800
belief in god,high,1631322384966860800
feeling loved by god,high,1631322384966860800
life after death belief,medium,1631322384966860800
having hope,high,1631322384966860800
expressing empathy,low,1631322384966860800
happiness,high,1627852125500850176
life satisfaction,high,1627852125500850176
positive functioning,high,1627852125500850176
expressing gratitude,high,1627852125500850176
quality of relationships,high,1627852125500850176
belonging to society,medium,1627852125500850176
promoting good,high,1627852125500850176
expressing delayed gratification,low,1627852125500850176
expressing empathy,low,1627852125500850176
happiness,medium,1627945044870336512
self-esteem,high,1627945044870336512
life satisfaction,medium,1627945044870336512
positive functioning,high,1627945044870336512
expressing altruism,low,1627945044870336512
mastery (ability or capability),medium,1627945044870336512
expressing delayed gratification,medium,1627945044870336512
promoting good,medium,1627945044870336512
quality of relationships,medium,1629064662242193408
expressing trust,medium,1629064662242193408
expressing empathy,low,1629064662242193408
suffering,high,1632454327297282048
feeling pain,high,1632454327297282048
depression,medium,1632454327297282048
anxiety,medium,1632454327297282048
perceiving discrimination,high,1632454327297282048
promoting good,high,1632454327297282048
expressing government approval,low,1632454327297282048
having hope,medium,1632454327297282048
ptsd (post-traumatic stress disorder),high,1632454327297282048
expressing empathy,medium,1632454327297282048
happiness,high,1625874502516088833
optimism,high,1625874502516088833
positive functioning,high,1625874502516088833
expressing gratitude,high,1625874502516088833
expressing altruism,high,1625874502516088833
having hope,high,1625874502516088833
expressing delayed gratification,medium,1625874502516088833
promoting good,high,1625874502516088833
expressing empathy,high,1625874502516088833
happiness,high,1609395670980653057
positive functioning,high,1609395670980653057
expressing optimism,high,1609395670980653057
expressing altruism,high,1609395670980653057
quality of relationships,medium,1609395670980653057
charitable giving/helping,high,1609395670980653057
promoting good,high,1609395670980653057
expressing empathy,high,1609395670980653057
anxiety,medium,1627333057232441346
depression,low,1627333057232441346
fear of future,low,1627333057232441346
happiness,low,1627333057232441346
life satisfaction,low,1627333057232441346
resilience,medium,1627333057232441346
self-esteem,low,1627333057232441346
suffering,low,1627333057232441346
perceiving discrimination,high,1627333057232441346
expressing government approval,low,1627333057232441346
feeling having a political voice,medium,1627333057232441346
ptsd (post-traumatic stress disorder),low,1627333057232441346
expressing empathy,low,1627333057232441346
fear of future,high,1631117454813581313
anxiety,high,1631117454813581313
expressing altruism,low,1631117454813581313
mastery (ability or capability),medium,1631117454813581313
financial or material worry,high,1631117454813581313
having hope,low,1631117454813581313
ptsd (post-traumatic stress disorder),low,1631117454813581313
expressing empathy,low,1631117454813581313
life satisfaction,low,1632370164971741184
job satisfaction,low,1632370164971741184
fear of future,high,1632370164971741184
depression,medium,1632370164971741184
anxiety,medium,1632370164971741184
perceiving discrimination,high,1632370164971741184
mastery (ability or capability),low,1632370164971741184
balance in the various aspects of own life,low,1632370164971741184
financial or material worry,high,1632370164971741184
feeling having a political voice,low,1632370164971741184
expressing government approval,low,1632370164971741184
having hope,low,1632370164971741184
describing health limitations,high,1632370164971741184
expressing empathy,medium,1632370164971741184
happiness,medium,1632552768643960832
life satisfaction,medium,1632552768643960832
vitality,medium,1632552768643960832
expressing altruism,low,1632552768643960832
quality of relationships,medium,1632552768643960832
financial or material worry,low,1632552768643960832
charitable giving/helping,medium,1632552768643960832
suffering,high,1628094899068276738
depression,medium,1628094899068276738
anxiety,medium,1628094899068276738
loneliness,high,1628094899068276738
quality of relationships,low,1628094899068276738
having hope,low,1628094899068276738
promoting good,medium,1628094899068276738
expressing empathy,high,1628094899068276738
happiness,low,1631701889367539737
life satisfaction,low,1631701889367539737
self-esteem,low,1631701889367539737
suffering,high,1631701889367539737
expressing altruism,high,1631701889367539737
quality of relationships,low,1631701889367539737
having hope,medium,1631701889367539737
promoting good,low,1631701889367539737
expressing delayed gratification,low,1631701889367539737
seeking for forgiveness,medium,1631701889367539737
expressing empathy,high,1631701889367539737
purpose in life,high,1631237093098749952
expressing optimism,high,1631237093098749952
positive functioning,high,1631237093098749952
expressing altruism,high,1631237093098749952
volunteering,high,1631237093098749952
charitable giving/helping,high,1631237093098749952
promoting good,high,1631237093098749952
having hope,high,1631237093098749952
expressing empathy,high,1631237093098749952
happiness,low,1633246882905444352
