dimension,value,id
suffering ,high,1632097082340409344
 belonging to society ,low,1632097082340409344
 perceiving discrimination ,high,1632097082340409344
 describing health limitations ,medium,1632097082340409344
 happiness ,high,1627326187868504064
 expressing gratitude ,high,1627326187868504064
 promoting good ,medium,1627326187868504064
 quality of relationships ,high,1627326187868504064
 happiness ,low,1625882616200036352
 positive functioning ,low,1625882616200036352
 expressing optimism ,low,1625882616200036352
 peace with thoughts and feelings ,low,1625882616200036352
 belonging to society ,low,1625882616200036352
 perceiving discrimination ,high,1625882616200036352
 describing health limitations ,medium,1625882616200036352
 happiness ,medium,1630514485172531201
suffering ,high,1630026976126722050
self-esteem ,high,1632496566052200454
 balance in the various aspects of own life ,high,1632496566052200454
 perceiving discrimination ,high,1628562009913536516
self-esteem ,high,1632581114735865856
 life satisfaction ,high,1632581114735865856
 positive functioning ,high,1632581114735865856
 expressing optimism ,high,1632581114735865856
 balance in the various aspects of own life ,high,1632581114735865856
 feeling loved by god ,high,1632581114735865856
 belief in god ,high,1632581114735865856
 happiness ,high,1632581114735865856
 fear of future ,high,1630185085180706816
 capability) ,high,1625703997238652928
 expressing trust ,medium,1626082043712126978
 happiness ,low,1626102312254021634
resilience ,low,1626102312254021634
 life satisfaction ,low,1626102312254021634
 fear of future ,high,1626102312254021634
 vitality ,low,1626102312254021634
 having energy ,low,1626102312254021634
 positive functioning ,low,1626102312254021634
 expressing optimism ,low,1626102312254021634
 peace with thoughts and feelings ,low,1626102312254021634
resilience ,low,1630653647351603200
 balance in the various aspects of own life ,low,1630653647351603200
 capability) ,medium,1631595157127831554
 expressing altruism ,medium,1631405973314191361
 promoting good ,high,1631405973314191361
 expressing empathy ,high,1631405973314191361
 happiness ,high,1631787788881338372
 quality of relationships ,high,1631787788881338372
 capability) ,high,1626308688784019456
 happiness ,high,1631348203256700934
 happiness ,high,1626472725186330624
 expressing empathy ,high,1626472725186330624
 happiness ,low,1630245904325435392
 life satisfaction ,low,1630245904325435392
 fear of future ,high,1630245904325435392
 vitality ,low,1630245904325435392
 positive functioning ,low,1630245904325435392
 expressing optimism ,low,1630245904325435392
 peace with thoughts and feelings ,low,1630245904325435392
suffering ,high,1630245904325435392
 perceiving discrimination ,high,1630245904325435392
 expressing altruism ,high,1631504528163086336
 feeling having a political voice ,high,1631504528163086336
 happiness ,high,1630717222984335365
 expressing optimism ,high,1630717222984335365
 happiness ,low,1631190339229822977
resilience ,medium,1631190339229822977
 expressing job satisfaction ,low,1631190339229822977
 expressing optimism ,low,1631190339229822977
suffering ,high,1631190339229822977
 quality of relationships ,low,1631190339229822977
 belonging to society ,low,1631190339229822977
 financial/material worry ,high,1631190339229822977
 happiness ,high,1627376148022800387
resilience ,medium,1628135820757504005
 quality of relationships ,low,1628135820757504005
 happiness ,high,1628072802245914624
 balance in the various aspects of own life ,high,1628072802245914624
 capability) ,high,1630983288792678421
 capability) ,high,1629242963787218951
self-esteem ,medium,1629131074394628096
 expressing empathy ,high,1629131074394628096
 expressing optimism ,medium,1631394572080128027
 having hope ,medium,1631394572080128027
resilience ,high,1631966360199733248
 peace with thoughts and feelings ,high,1631966360199733248
 life satisfaction ,high,1631966360199733248
 balance in the various aspects of own life ,high,1631966360199733248
 happiness ,medium,1631966360199733248
self-esteem ,high,1631966360199733248
 expressing gratitude ,high,1631966360199733248
 having hope ,high,1631966360199733248
 promoting good ,high,1631966360199733248
 expressing altruism ,high,1630998914101903371
 promoting good ,high,1630998914101903371
 expressing empathy ,high,1630998914101903371
 loneliness ,medium,1633178836543197186
self-esteem ,low,1626685194227929106
 feeling trusted ,low,1626685194227929106
 fear of future ,high,1629146216838868993
 perceiving discrimination ,medium,1629146216838868993
 feeling having a political voice ,high,1629146216838868993
 expressing altruism ,high,1630854950686261249
 promoting good ,high,1630854950686261249
 loneliness ,high,1630495233745080320
 quality of relationships ,low,1630495233745080320
 expressing optimism ,low,1626281207225786368
 happiness ,high,1628896255836577794
resilience ,medium,1628896255836577794
self-esteem ,high,1628896255836577794
 positive functioning ,high,1628896255836577794
 expressing optimism ,high,1628896255836577794
 capability) ,high,1628896255836577794
 happiness ,high,1626663548855123971
 positive functioning ,high,1626663548855123971
 expressing optimism ,high,1626663548855123971
 expressing gratitude ,high,1626663548855123971
 fear of future ,high,1625821606672056320
 expressing altruism ,high,1625821606672056320
 financial/material worry ,high,1625821606672056320
 describing health limitations ,medium,1625821606672056320
 expressing optimism ,low,1629965807215165440
 positive functioning ,low,1629965807215165440
self-esteem ,medium,1631282755668520963
 expressing trust ,medium,1629697461072670721
 expressing gratitude ,high,1630983361161199616
 financial/material worry ,high,1630983361161199616
 happiness ,high,1626663199838707714
 expressing optimism ,high,1626663199838707714
 positive functioning ,high,1626663199838707714
 vitality ,high,1626663199838707714
 expressing gratitude ,high,1626663199838707714
 capability) ,high,1632109676296028160
 anxiety ,high,1628580566579941376
 perceiving discrimination ,high,1628580566579941376
 financial/material worry ,high,1628580566579941376
resilience ,high,1628300386669920256
 happiness ,low,1628300386669920256
 life satisfaction ,low,1628300386669920256
 fear of future ,high,1628300386669920256
 vitality ,low,1628300386669920256
 having energy ,low,1628300386669920256
 positive functioning ,low,1628300386669920256
 expressing optimism ,low,1628300386669920256
 peace with thoughts and feelings ,low,1628300386669920256
 financial/material worry ,high,1628300386669920256
 happiness ,low,1628900085034586116
resilience ,medium,1628900085034586116
self-esteem ,medium,1628900085034586116
 life satisfaction ,low,1628900085034586116
 vitality ,low,1628900085034586116
 having energy ,low,1628900085034586116
 positive functioning ,low,1628900085034586116
 expressing optimism ,low,1628900085034586116
 depression ,high,1628900085034586116
 anxiety ,high,1628900085034586116
suffering ,high,1628900085034586116
 balance in the various aspects of own life ,low,1628900085034586116
 describing health limitations ,high,1628900085034586116
self-esteem ,low,1630790003142868992
 quality of relationships ,low,1630790003142868992
 expressing empathy ,low,1630790003142868992
 feeling having a political voice ,high,1629190241968873482
 perceiving discrimination ,high,1628199454217064448
 expressing trust ,medium,1630754555980832769
 feeling having a political voice ,high,1630754555980832769
 expressing empathy ,high,1630754555980832769
resilience ,high,1631059035549052929
 capability) ,high,1631059035549052929
 balance in the various aspects of own life ,low,1627526908891041797
 capability) ,high,1631802269539901440
 expressing gratitude ,high,1628728327895744517
 promoting good ,high,1628728327895744517
 happiness ,high,1628728327895744517
 life satisfaction ,high,1628728327895744517
 positive functioning ,high,1628728327895744517
 expressing optimism ,high,1628728327895744517
 peace with thoughts and feelings ,high,1628728327895744517
 quality of relationships ,medium,1628728327895744517
 belonging to society ,medium,1628728327895744517
 having hope ,high,1628728327895744517
 expressing empathy ,high,1628728327895744517
 fear of future ,high,1631440450228977664
 depression ,high,1631440450228977664
 anxiety ,high,1631440450228977664
suffering ,high,1631440450228977664
 feeling pain ,high,1631440450228977664
 happiness ,medium,1628586337023455233
 expressing optimism ,high,1628586337023455233
 having hope ,high,1628586337023455233
 expressing empathy ,high,1628586337023455233
suffering ,high,1630924152466182144
 loneliness ,medium,1630924152466182144
 expressing optimism ,high,1632282516551004166
 expressing gratitude ,high,1632282516551004166
 expressing empathy ,high,1632282516551004166
 happiness ,high,1626506434413228035
religious criticism ,high,1634297905006690304
 feeling having a political voice ,high,1634297905006690304
 life satisfaction ,high,1626413572237426688
 having hope ,high,1626413572237426688
 expressing empathy ,high,1626413572237426688
 happiness ,high,1632875596857450498
 quality of relationships ,medium,1632875596857450498
 happiness ,high,1628518782003208192
 happiness ,low,1631732328941715461
 life satisfaction ,low,1631732328941715461
 fear of future ,high,1631732328941715461
 vitality ,low,1631732328941715461
 having energy ,low,1631732328941715461
 positive functioning ,low,1631732328941715461
 expressing optimism ,low,1631732328941715461
 peace with thoughts and feelings ,low,1631732328941715461
suffering ,high,1631732328941715461
 belonging to society ,low,1631732328941715461
 perceiving discrimination ,high,1631732328941715461
 describing health limitations ,high,1631732328941715461
 happiness ,high,1632905669564063744
 quality of relationships ,high,1632905669564063744
 expressing empathy ,high,1632905669564063744
 describing smoking related health issues ,medium,1631929140042674176
resilience ,high,1625883735412592641
self-esteem ,high,1625883735412592641
 positive functioning ,high,1625883735412592641
 capability) ,high,1625883735412592641
 having hope ,high,1625883735412592641
 promoting good ,high,1625883735412592641
 expressing optimism ,low,1631440037182316546
 positive functioning ,low,1631440037182316546
 loneliness ,medium,1631440037182316546
 quality of relationships ,low,1631440037182316546
 belonging to society ,low,1631440037182316546
 perceiving discrimination ,high,1631440037182316546
 expressing empathy ,low,1632558036370747402
 happiness ,high,1632016884622299136
 happiness ,medium,1631207243109548032
 capability) ,high,1631207243109548032
 happiness ,high,1609370423795372034
 vitality ,high,1609370423795372034
 hiking ,high,1609370423795372034
 expressing job satisfaction ,low,1627547421730385920
 quality of relationships ,low,1627547421730385920
 feeling having a political voice ,medium,1627547421730385920
self-esteem ,high,1631945701327269888
 having hope ,medium,1631091379563819008
 happiness ,high,1629249215212953600
 happiness ,low,1628613913670520832
 life satisfaction ,low,1628613913670520832
 fear of future ,high,1628613913670520832
 vitality ,low,1628613913670520832
 having energy ,low,1628613913670520832
 positive functioning ,low,1628613913670520832
 expressing optimism ,low,1628613913670520832
 peace with thoughts and feelings ,low,1628613913670520832
suffering ,high,1628613913670520832
 balance in the various aspects of own life ,low,1628613913670520832
 perceiving discrimination ,high,1628613913670520832
 happiness ,medium,1627573752644124674
 expressing altruism ,medium,1627573752644124674
 happiness ,low,1628750962146811904
resilience ,medium,1628750962146811904
self-esteem ,medium,1628750962146811904
 life satisfaction ,low,1628750962146811904
 fear of future ,high,1628750962146811904
 vitality ,low,1628750962146811904
 having energy ,low,1628750962146811904
 positive functioning ,low,1628750962146811904
 expressing optimism ,low,1628750962146811904
 peace with thoughts and feelings ,low,1628750962146811904
suffering ,high,1628750962146811904
 expressing optimism ,high,1632121892705378304
 balance in the various aspects of own life ,medium,1632121892705378304
 happiness ,high,1629020642829041664
 positive functioning ,high,1629020642829041664
 expressing optimism ,high,1629020642829041664
 expressing gratitude ,high,1629020642829041664
 belonging to society ,high,1629020642829041664
 quality of relationships ,high,1629020642829041664
 depression ,high,1632643580488478722
 loneliness ,high,1632643580488478722
 expressing trust ,medium,1632548743047159809
 happiness ,low,1626610860318662664
 perceiving discrimination ,high,1626610860318662664
 perceiving discrimination ,high,1631066566757433351
 feeling having a political voice ,high,1631066566757433351
suffering ,high,1630512859473129473
 expressing altruism ,high,1630512859473129473
 expressing empathy ,high,1630512859473129473
 happiness ,high,1632023754489380864
 expressing gratitude ,high,1632023754489380864
 expressing gratitude ,high,1629889836961214466
 happiness ,medium,1629359831571390465
 happiness ,medium,1625862479221002241
 life satisfaction ,medium,1625862479221002241
 positive functioning ,medium,1625862479221002241
 expressing optimism ,medium,1625862479221002241
 loneliness ,medium,1625862479221002241
 quality of relationships ,low,1625862479221002241
 having hope ,medium,1625862479221002241
 happiness ,high,1631784474789724165
 promoting good ,medium,1631784474789724165
 capability) ,high,1627414916163411969
 expressing job satisfaction ,high,1631457252120092672
 capability) ,high,1631457252120092672
 perceiving discrimination ,high,1633247203538944000
 happiness ,high,1628622370792476672
self-esteem ,high,1628622370792476672
 life satisfaction ,medium,1628622370792476672
 positive functioning ,high,1628622370792476672
 expressing optimism ,high,1628622370792476672
 belonging to society ,high,1628622370792476672
 expressing empathy ,high,1628622370792476672
 expressing altruism ,high,1630917695204892673
 promoting good ,high,1630917695204892673
 describing drinking related health issues ,medium,1630917695204892673
self-esteem ,medium,1626516901223362560
 expressing gratitude ,high,1626516901223362560
 happiness ,medium,1633164346929868815
 happiness ,high,1629067125821431808
 belonging to society ,high,1629067125821431808
 expressing optimism ,medium,1632098270204899328
 balance in the various aspects of own life ,low,1632098270204899328
 expressing job satisfaction ,high,1626664717396615168
 happiness ,high,1630896678436741120
self-esteem ,high,1630896678436741120
 life satisfaction ,high,1630896678436741120
 positive functioning ,high,1630896678436741120
 expressing optimism ,high,1630896678436741120
 expressing gratitude ,high,1630896678436741120
 belonging to society ,high,1630896678436741120
 capability) ,high,1630896678436741120
 having hope ,high,1630896678436741120
 promoting good ,high,1630896678436741120
 expressing empathy ,high,1630896678436741120
 expressing job satisfaction ,low,1631600993174687745
 expressing optimism ,low,1631600993174687745
 peace with thoughts and feelings ,low,1631600993174687745
 depression ,high,1631600993174687745
 anxiety ,high,1631600993174687745
suffering ,high,1631600993174687745
 feeling having a political voice ,medium,1631600993174687745
 happiness ,high,1629532136200970241
 quality of relationships ,high,1629532136200970241
 expressing optimism ,low,1626441069066956801
 feeling having a political voice ,medium,1626441069066956801
 happiness ,medium,1631987868989292545
 vitality ,medium,1631987868989292545
 positive functioning ,high,1631987868989292545
 expressing optimism ,high,1631987868989292545
 balance in the various aspects of own life ,medium,1631987868989292545
 capability) ,high,1631987868989292545
 happiness ,high,1628678077252337665
 expressing optimism ,high,1628678077252337665
 belonging to society ,high,1628678077252337665
 expressing gratitude ,high,1628678077252337665
 feeling having a political voice ,medium,1629289349161586688
 happiness ,medium,1631843854251970563
 vitality ,medium,1631843854251970563
 positive functioning ,medium,1631843854251970563
 expressing optimism ,medium,1631843854251970563
 peace with thoughts and feelings ,medium,1631843854251970563
suffering ,medium,1631843854251970563
 belonging to society ,medium,1631843854251970563
 quality of relationships ,medium,1631843854251970563
 having hope ,medium,1631843854251970563
 expressing empathy ,medium,1631843854251970563
self-esteem ,high,1631126589634404353
 capability) ,high,1629079424644571138
 happiness ,high,1625678244425990144
 expressing gratitude ,high,1625678244425990144
 happiness ,medium,1628847871230369793
 capability) ,medium,1628847871230369793
 expressing altruism ,low,1633248730651697152
 financial/material worry ,high,1633248730651697152
 balance in the various aspects of own life ,low,1626947719368527872
 happiness ,high,1629063138153840640
 balance in the various aspects of own life ,high,1629063138153840640
 promoting good ,medium,1629063138153840640
 happiness ,high,1627831755930468352
 quality of relationships ,high,1627831755930468352
 happiness ,low,1629394700305149953
 life satisfaction ,low,1629394700305149953
 vitality ,low,1629394700305149953
 having energy ,low,1629394700305149953
 positive functioning ,low,1629394700305149953
 expressing optimism ,low,1629394700305149953
 having hope ,high,1625924003662647298
 quality of relationships ,low,1631917109839269888
 happiness ,low,1628662624878460930
 life satisfaction ,low,1628662624878460930
 fear of future ,high,1628662624878460930
 vitality ,low,1628662624878460930
 positive functioning ,low,1628662624878460930
 expressing optimism ,low,1628662624878460930
 peace with thoughts and feelings ,low,1628662624878460930
 quality of relationships ,low,1628662624878460930
 perceiving discrimination ,high,1628662624878460930
 financial/material worry ,high,1628662624878460930
 expressing optimism ,medium,1631476900500520962
 loneliness ,medium,1631476900500520962
 happiness ,high,1631349605072789504
 vitality ,high,1631349605072789504
 happiness ,high,1631543321939132416
 capability) ,medium,1631543321939132416
resilience ,high,1630392288621867009
 expressing altruism ,high,1630392288621867009
 belonging to society ,low,1630629590275174401
 feeling having a political voice ,high,1630629590275174401
 capability) ,high,1629401779182903296
 having hope ,high,1628655588262531072
 happiness ,high,1628117317992448000
 expressing gratitude ,high,1628117317992448000
 promoting good ,high,1628117317992448000
 happiness ,high,1627954426353790977
 expressing trust ,high,1627954426353790977
 feeling having a political voice ,high,1627954426353790977
 purpose in life ,medium,1632097848912412673
 depression ,medium,1628074919694327809
 anxiety ,medium,1628074919694327809
suffering ,high,1628074919694327809
 describing smoking related health issues ,high,1628074919694327809
 happiness ,high,1629309372231995393
 happiness ,medium,1632541942327263233
 expressing optimism ,high,1632541942327263233
 balance in the various aspects of own life ,medium,1632541942327263233
 having hope ,high,1632541942327263233
 quality of relationships ,medium,1626517023931920385
 feeling having a political voice ,high,1626517023931920385
resilience ,low,1630963661173817344
 life satisfaction ,low,1630963661173817344
 fear of future ,high,1630963661173817344
 vitality ,low,1630963661173817344
 having energy ,low,1630963661173817344
 positive functioning ,low,1630963661173817344
 depression ,high,1630963661173817344
 anxiety ,high,1630963661173817344
suffering ,high,1630963661173817344
 feeling pain ,high,1630963661173817344
 ptsd (post-traumatic stress disorder) ,high,1630963661173817344
 happiness ,low,1631894230745620480
 life satisfaction ,low,1631894230745620480
 expressing optimism ,low,1631894230745620480
 peace with thoughts and feelings ,low,1631894230745620480
 happiness ,high,1629985367125524481
self-esteem ,high,1629985367125524481
 life satisfaction ,high,1629985367125524481
 positive functioning ,high,1629985367125524481
 expressing optimism ,high,1629985367125524481
 balance in the various aspects of own life ,high,1629985367125524481
 expressing gratitude ,high,1629985367125524481
 quality of relationships ,high,1629985367125524481
 happiness ,high,1626896143861915649
 expressing empathy ,high,1627760558324719618
 happiness ,medium,1626138999378087936
 happiness ,medium,1628213466879365120
 expressing gratitude ,high,1628213466879365120
 loneliness ,high,1629016673419427842
 quality of relationships ,low,1629016673419427842
 belonging to society ,low,1629016673419427842
 expressing gratitude ,low,1629016673419427842
 expressing trust ,low,1629016673419427842
 balance in the various aspects of own life ,low,1629016673419427842
 perceiving discrimination ,high,1629016673419427842
 financial/material worry ,high,1629016673419427842
 feeling having a political voice ,high,1629016673419427842
 feeling having a political voice ,high,1628121864760397843
 expressing job satisfaction ,high,1629039550101323776
 happiness ,high,1631836011167727617
 expressing optimism ,high,1631836011167727617
 feeling having a political voice ,medium,1631836011167727617
 happiness ,high,1630398602500771840
 expressing gratitude ,high,1630398602500771840
 having hope ,high,1630398602500771840
 expressing empathy ,high,1630398602500771840
 happiness ,high,1632439881690406912
 positive functioning ,high,1632439881690406912
 expressing optimism ,high,1632439881690406912
 balance in the various aspects of own life ,high,1632439881690406912
 expressing gratitude ,high,1632439881690406912
 feeling trusted ,medium,1632439881690406912
 having hope ,high,1632439881690406912
 promoting good ,high,1632439881690406912
 expressing empathy ,high,1632439881690406912
 expressing altruism ,medium,1630776920232083456
 life satisfaction ,medium,1632592464597925891
 positive functioning ,high,1632592464597925891
 capability) ,high,1632592464597925891
 happiness ,medium,1625797897227800579
 balance in the various aspects of own life ,medium,1625797897227800579
 capability) ,medium,1629909012572504067
 quality of relationships ,medium,1630289159603605504
resilience ,high,1633218889252319237
 happiness ,medium,1627809788489871364
 expressing gratitude ,medium,1627809788489871364
 happiness ,high,1625649519491776513
 happiness ,high,1631982226157056000
self-esteem ,high,1631982226157056000
 life satisfaction ,medium,1631982226157056000
 positive functioning ,high,1631982226157056000
 expressing optimism ,high,1631982226157056000
 expressing gratitude ,high,1631982226157056000
 belonging to society ,medium,1631982226157056000
 quality of relationships ,medium,1631982226157056000
 having hope ,high,1631982226157056000
 promoting good ,high,1631982226157056000
 happiness ,high,1626775502483771392
 quality of relationships ,high,1626775502483771392
 happiness ,low,1628991507813265410
resilience ,medium,1628991507813265410
self-esteem ,medium,1628991507813265410
 life satisfaction ,low,1628991507813265410
 vitality ,low,1628991507813265410
 having energy ,low,1628991507813265410
 positive functioning ,low,1628991507813265410
 expressing optimism ,low,1628991507813265410
 peace with thoughts and feelings ,low,1628991507813265410
suffering ,high,1628991507813265410
 perceiving discrimination ,high,1631684595514056704
 financial/material worry ,low,1631684595514056704
 happiness ,high,1628057526028713986
resilience ,medium,1628057526028713986
self-esteem ,medium,1628057526028713986
 life satisfaction ,high,1628057526028713986
 fear of future ,low,1628057526028713986
 vitality ,high,1628057526028713986
 having energy ,high,1628057526028713986
 positive functioning ,high,1628057526028713986
 expressing job satisfaction ,high,1628057526028713986
 expressing optimism ,high,1628057526028713986
 purpose in life ,high,1628057526028713986
 balance in the various aspects of own life ,medium,1628057526028713986
 capability) ,high,1628057526028713986
 having hope ,high,1628057526028713986
 promoting good ,high,1628057526028713986
 expressing delayed gratification ,medium,1628057526028713986
 fear of future ,high,1628866170727145480
 financial/material worry ,high,1628866170727145480
 happiness ,high,1629334551049940993
 expressing empathy ,high,1629334551049940993
 expressing optimism ,high,1627746457859067941
 having hope ,high,1627746457859067941
 expressing empathy ,high,1627746457859067941
 expressing altruism ,high,1628940495488708609
 having hope ,high,1628940495488708609
 feeling having a political voice ,high,1632537878449324032
 happiness ,low,1628754864451854337
resilience ,medium,1628754864451854337
 fear of future ,high,1628754864451854337
 vitality ,low,1628754864451854337
 expressing job satisfaction ,low,1628754864451854337
 expressing optimism ,low,1628754864451854337
 peace with thoughts and feelings ,low,1628754864451854337
 anxiety ,high,1628754864451854337
suffering ,high,1628754864451854337
 balance in the various aspects of own life ,low,1628754864451854337
 perceiving discrimination ,high,1628754864451854337
 describing health limitations ,high,1628754864451854337
 happiness ,medium,1625860890716172290
 fear of future ,high,1633097121615208450
 perceiving discrimination ,high,1633097121615208450
 feeling having a political voice ,high,1633097121615208450
 happiness ,high,1630980971255169049
 expressing empathy ,high,1630980971255169049
 expressing altruism ,medium,1628872161493409794
 having a migraine ,high,1628872161493409794
 loneliness ,medium,1631300962345254922
 having hope ,low,1631300962345254922
 happiness ,high,1630745021182799873
 positive functioning ,high,1630745021182799873
 expressing optimism ,high,1630745021182799873
 balance in the various aspects of own life ,medium,1630745021182799873
 capability) ,high,1630745021182799873
 expressing empathy ,medium,1631155216623058944
resilience ,high,1626403743402020864
 expressing altruism ,high,1626403743402020864
 having hope ,high,1626403743402020864
 describing health limitations ,medium,1626403743402020864
 happiness ,medium,1627485312401170438
 quality of relationships ,high,1627485312401170438
 promoting good ,medium,1627485312401170438
 balance in the various aspects of own life ,high,1626303096048476162
 happiness ,low,1631005257802153999
self-esteem ,low,1631005257802153999
 life satisfaction ,low,1631005257802153999
 positive functioning ,low,1631005257802153999
 expressing optimism ,low,1631005257802153999
 happiness ,high,1629888025604890626
 capability) ,high,1629888025604890626
 happiness ,high,1628835566828802048
 childhood memories ,high,1628835566828802048
 happiness ,high,1609363208661536768
 expressing altruism ,medium,1609363208661536768
 having hope ,high,1609363208661536768
 feeling having a political voice ,high,1630696868907831296
 expressing trust ,medium,1609349276332871682
 expressing optimism ,low,1631803222926020608
 belonging to society ,low,1631803222926020608
 feeling having a political voice ,high,1631230560776364035
 happiness ,low,1632935244281131010
 life satisfaction ,low,1632935244281131010
 vitality ,low,1632935244281131010
 positive functioning ,low,1632935244281131010
 expressing optimism ,low,1632935244281131010
 peace with thoughts and feelings ,low,1632935244281131010
 expressing trust ,low,1632417257321111559
 feeling trusted ,low,1632417257321111559
 quality of relationships ,medium,1630219979701223425
 happiness ,high,1631897608921964546
 financial/material worry ,low,1631897608921964546
self-esteem ,medium,1632899156871110657
 capability) ,high,1632899156871110657
 happiness ,high,1629976503269171201
 expressing empathy ,high,1629976503269171201
 feeling having a political voice ,high,1630968530999943168
 expressing trust ,medium,1630968530999943168
 feeling trusted ,low,1630968530999943168
 expressing job satisfaction ,medium,1630301700312686597
 balance in the various aspects of own life ,medium,1630301700312686597
religious criticism ,high,1628494442557480962
 expressing altruism ,medium,1630238997141401600
 expressing optimism ,low,1628181654778052608
 expressing altruism ,medium,1630511736406130689
resilience ,medium,1632403033228292097
 happiness ,low,1632403033228292097
 loneliness ,medium,1632403033228292097
 happiness ,high,1628584400353992705
 happiness ,high,1629951694581661702
 expressing gratitude ,high,1629951694581661702
 happiness ,high,1629483525719089154
 positive functioning ,high,1629483525719089154
 expressing optimism ,high,1629483525719089154
 balance in the various aspects of own life ,high,1629483525719089154
 capability) ,high,1629483525719089154
suffering ,high,1632762659824369664
 feeling having a political voice ,medium,1632762659824369664
 having hope ,high,1632762659824369664
 expressing empathy ,high,1632762659824369664
self-esteem ,medium,1631322384966860800
 balance in the various aspects of own life ,medium,1631322384966860800
 happiness ,high,1627852125500850176
 expressing empathy ,medium,1627852125500850176
self-esteem ,medium,1627945044870336512
 capability) ,high,1627945044870336512
 expressing empathy ,medium,1629064662242193408
suffering ,high,1632454327297282048
 perceiving discrimination ,high,1632454327297282048
 happiness ,high,1625874502516088833
 expressing altruism ,high,1625874502516088833
 having hope ,high,1625874502516088833
 expressing empathy ,high,1625874502516088833
 happiness ,high,1609395670980653057
 expressing altruism ,high,1609395670980653057
 promoting good ,high,1609395670980653057
 feeling having a political voice ,high,1627333057232441346
 fear of future ,high,1631117454813581313
 expressing altruism ,low,1631117454813581313
 feeling having a political voice ,high,1631117454813581313
 happiness ,low,1632370164971741184
 life satisfaction ,low,1632370164971741184
 fear of future ,high,1632370164971741184
 vitality ,low,1632370164971741184
 positive functioning ,low,1632370164971741184
 expressing job satisfaction ,low,1632370164971741184
 expressing optimism ,low,1632370164971741184
 peace with thoughts and feelings ,low,1632370164971741184
suffering ,high,1632370164971741184
 balance in the various aspects of own life ,low,1632370164971741184
 perceiving discrimination ,high,1632370164971741184
 financial/material worry ,high,1632370164971741184
 having hope ,medium,1632370164971741184
 expressing empathy ,high,1632370164971741184
 financial/material worry ,low,1632552768643960832
 depression ,high,1628094899068276738
 anxiety ,medium,1628094899068276738
suffering ,high,1628094899068276738
 feeling pain ,high,1628094899068276738
resilience ,medium,1631701889367539737
 having hope ,high,1631701889367539737
 expressing altruism ,high,1631237093098749952
 life satisfaction ,low,1633246882905444352
 peace with thoughts and feelings ,low,1633246882905444352
 quality of relationships ,low,1633246882905444352
 loneliness ,high,1628170124132859905
self-esteem ,medium,1627766141362790400
 expressing delayed gratification ,medium,1627766141362790400
 expressing optimism ,low,1630536416525467648
 expressing empathy ,medium,1630420895369150464
 feeling having a political voice ,high,1626930505932316672
religious criticism ,high,1626507363220873216
 feeling having a political voice ,medium,1626507363220873216
 depression ,high,1632702975578611715
 loneliness ,medium,1632702975578611715
 feeling having a political voice ,high,1632702975578611715
 expressing optimism ,low,1628604465841569799
 expressing trust ,low,1628604465841569799
 expressing job satisfaction ,medium,1631393398312542221
 balance in the various aspects of own life ,medium,1631393398312542221
 perceiving discrimination ,high,1630043856787099650
 happiness ,low,1632294301030924292
 life satisfaction ,low,1632294301030924292
 expressing optimism ,low,1632294301030924292
 balance in the various aspects of own life ,low,1632294301030924292
 financial/material worry ,high,1632294301030924292
 expressing altruism ,high,1631815277947092994
 charitable giving/helping ,high,1631815277947092994
 having hope ,high,1631815277947092994
 expressing empathy ,high,1631815277947092994
 expressing job satisfaction ,low,1625872286740774918
 expressing optimism ,low,1625872286740774918
 peace with thoughts and feelings ,low,1625872286740774918
 depression ,high,1625872286740774918
 anxiety ,high,1625872286740774918
suffering ,high,1625872286740774918
 feeling trusted ,low,1625872286740774918
 perceiving discrimination ,high,1625872286740774918
 expressing empathy ,medium,1625872286740774918
 expressing trust ,low,1628033335632035844
 feeling having a political voice ,high,1628033335632035844
 happiness ,high,1627861241526996992
 expressing optimism ,high,1627861241526996992
 balance in the various aspects of own life ,high,1627861241526996992
 expressing optimism ,low,1632070072553598977
 feeling having a political voice ,high,1632859029885075457
self-esteem ,low,1629303395352805378
 happiness ,high,1632557963201359873
 life satisfaction ,medium,1632557963201359873
 positive functioning ,high,1632557963201359873
 capability) ,high,1632557963201359873
 capability) ,high,1634025828961988612
 happiness ,medium,1609346313396654080
 happiness ,medium,1630004524982366209
 life satisfaction ,medium,1630004524982366209
 vitality ,medium,1630004524982366209
 positive functioning ,medium,1630004524982366209
 expressing optimism ,high,1630004524982366209
 balance in the various aspects of own life ,medium,1630004524982366209
 perceiving discrimination ,high,1627988496609599488
 feeling having a political voice ,high,1627988496609599488
 capability) ,high,1632462532408643584
resilience ,medium,1626066285300748290
 positive functioning ,low,1626066285300748290
 expressing optimism ,low,1626066285300748290
 peace with thoughts and feelings ,low,1626066285300748290
 depression ,high,1626066285300748290
 anxiety ,high,1626066285300748290
suffering ,high,1626066285300748290
 feeling pain ,high,1626066285300748290
 loneliness ,medium,1626066285300748290
 quality of relationships ,low,1626066285300748290
 belonging to society ,low,1626066285300748290
 perceiving discrimination ,high,1626066285300748290
 expressing empathy ,low,1626066285300748290
 financial/material worry ,high,1630269884100747265
 happiness ,medium,1633174799898800135
 capability) ,high,1633174799898800135
 quality of relationships ,low,1609401593119789057
 expressing optimism ,high,1626601788278276097
 balance in the various aspects of own life ,medium,1626601788278276097
 financial/material worry ,low,1626601788278276097
