"dimension","acc","f1","prec","recall","spec","sens","balAcc","model","bpar","ft","type","n","ntext","accD","accI","FN","FP","jac","jac2","ham","fname"
"charitable giving/helping",0.913893510815308,0.141078838174274,0.653846153846154,0.0790697674418605,0.995888533576976,0.0790697674418605,0.537479150509418,"LLAMA3",70,"NO","FULL",110584,2404,0.778448961875136,0.767877812341749,0.0269478405555957,0.194603197569269,0.202323033646987,0.76189506850285,0.221551038124864,"classified-L3-70B"
"seeking for forgiveness",0.944259567387687,0.0428571428571429,0.5,0.0223880597014925,0.998678414096916,0.0223880597014925,0.510533236899204,"LLAMA3",70,"NO","FULL",110584,2404,0.778448961875136,0.767877812341749,0.0269478405555957,0.194603197569269,0.202323033646987,0.76189506850285,0.221551038124864,"classified-L3-70B"
"feeling having a political voice",0.816971713810316,0.464720194647202,0.649659863945578,0.361742424242424,0.945095948827292,0.361742424242424,0.653419186534858,"LLAMA3",70,"NO","FULL",110584,2404,0.778448961875136,0.767877812341749,0.0269478405555957,0.194603197569269,0.202323033646987,0.76189506850285,0.221551038124864,"classified-L3-70B"
"expressing government approval",0.539517470881864,0.0843672456575682,0.879310344827586,0.0443092962641182,0.994413407821229,0.0443092962641182,0.519361352042674,"LLAMA3",70,"NO","FULL",110584,2404,0.778448961875136,0.767877812341749,0.0269478405555957,0.194603197569269,0.202323033646987,0.76189506850285,0.221551038124864,"classified-L3-70B"
"having hope",0.381447587354409,0.336456938866577,0.880841121495327,0.207942636514065,0.913705583756345,0.207942636514065,0.560824110135205,"LLAMA3",70,"NO","FULL",110584,2404,0.778448961875136,0.767877812341749,0.0269478405555957,0.194603197569269,0.202323033646987,0.76189506850285,0.221551038124864,"classified-L3-70B"
"promoting good",0.674708818635607,0.377388535031847,0.579462102689487,0.279811097992916,0.889531149646757,0.279811097992916,0.584671123819836,"LLAMA3",70,"NO","FULL",110584,2404,0.778448961875136,0.767877812341749,0.0269478405555957,0.194603197569269,0.202323033646987,0.76189506850285,0.221551038124864,"classified-L3-70B"
"expressing delayed gratification",0.857321131447587,0.0754716981132075,0.451612903225806,0.0411764705882353,0.991763565891473,0.0411764705882353,0.516470018239854,"LLAMA3",70,"NO","FULL",110584,2404,0.778448961875136,0.767877812341749,0.0269478405555957,0.194603197569269,0.202323033646987,0.76189506850285,0.221551038124864,"classified-L3-70B"
"ptsd (post-traumatic stress disorder)",0.849833610648918,0.104218362282878,0.807692307692308,0.0557029177718833,0.997533300444006,0.0557029177718833,0.526618109107945,"LLAMA3",70,"NO","FULL",110584,2404,0.778448961875136,0.767877812341749,0.0269478405555957,0.194603197569269,0.202323033646987,0.76189506850285,0.221551038124864,"classified-L3-70B"
"describing smoking related health issues",0.979617304492512,0.346666666666667,1,0.209677419354839,1,0.209677419354839,0.604838709677419,"LLAMA3",70,"NO","FULL",110584,2404,0.778448961875136,0.767877812341749,0.0269478405555957,0.194603197569269,0.202323033646987,0.76189506850285,0.221551038124864,"classified-L3-70B"
"describing drinking related health issues",0.972961730449251,0.329896907216495,0.941176470588235,0.2,0.999569707401033,0.2,0.599784853700516,"LLAMA3",70,"NO","FULL",110584,2404,0.778448961875136,0.767877812341749,0.0269478405555957,0.194603197569269,0.202323033646987,0.76189506850285,0.221551038124864,"classified-L3-70B"
"describing health limitations",0.875207986688852,0.315068493150685,0.696969696969697,0.20353982300885,0.98547215496368,0.20353982300885,0.594505988986265,"LLAMA3",70,"NO","FULL",110584,2404,0.778448961875136,0.767877812341749,0.0269478405555957,0.194603197569269,0.202323033646987,0.76189506850285,0.221551038124864,"classified-L3-70B"
"expressing empathy",0.306156405990017,0.404285714285714,0.974182444061962,0.255069851284362,0.918918918918919,0.255069851284362,0.586994385101641,"LLAMA3",70,"NO","FULL",110584,2404,0.778448961875136,0.767877812341749,0.0269478405555957,0.194603197569269,0.202323033646987,0.76189506850285,0.221551038124864,"classified-L3-70B"
"happiness",0.747815230961298,0.768878718535469,0.897595725734639,0.672448298865911,0.872787610619469,0.672448298865911,0.77261795474269,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"resilience",0.685393258426966,0.317689530685921,0.727272727272727,0.203233256351039,0.957059206245934,0.203233256351039,0.580146231298486,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"self-esteem",0.664169787765293,0.314358538657604,0.807860262008734,0.195147679324895,0.969759450171821,0.195147679324895,0.582453564748358,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"life satisfaction",0.559300873907616,0.311890838206628,0.710059171597633,0.199833472106578,0.91846921797005,0.199833472106578,0.559151345038314,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"fear of future",0.81772784019975,0.478571428571429,0.736263736263736,0.354497354497354,0.96078431372549,0.354497354497354,0.657640834111422,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"vitality",0.694132334581773,0.218916046758767,0.598837209302326,0.133940182054616,0.957772337821297,0.133940182054616,0.545856259937957,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"having energy",0.660424469413233,0.0831460674157303,0.4625,0.045679012345679,0.973006905210295,0.045679012345679,0.509342958777987,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"positive functioning",0.533499791926758,0.398927613941019,0.791489361702128,0.266666666666667,0.902777777777778,0.266666666666667,0.584722222222222,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"expressing job satisfaction",0.978776529338327,NA,0,NA,0.978776529338327,NA,NA,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"expressing optimism",0.526841448189763,0.463932107496464,0.81592039800995,0.324110671936759,0.874576271186441,0.324110671936759,0.5993434715616,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"peace with thoughts and feelings",0.706616729088639,0.186851211072664,0.551020408163265,0.1125,0.96078431372549,0.1125,0.536642156862745,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"purpose in life",0.636287973366625,0.175471698113208,0.781512605042017,0.0988310308182784,0.982216142270862,0.0988310308182784,0.54052358654457,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"depression",0.84769038701623,0.296153846153846,0.719626168224299,0.186440677966102,0.984924623115578,0.186440677966102,0.58568265054084,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"anxiety",0.771119434040782,0.3125,0.816993464052288,0.193199381761978,0.984054669703872,0.193199381761978,0.588627025732925,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"suffering",0.955472326258843,NA,0,NA,0.955472326258843,NA,NA,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"feeling pain",0.729920932168123,0.082036775106082,0.644444444444444,0.0438066465256798,0.990809879379667,0.0438066465256798,0.517308262952673,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"expressing altruism",0.724927174365377,0.4559670781893,0.849693251533742,0.311586051743532,0.967635402906209,0.311586051743532,0.63961072732487,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"loneliness",0.77444860590928,0.273458445040214,0.88695652173913,0.161648177496038,0.992663656884876,0.161648177496038,0.577155917190457,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"quality of relationships",0.673741156887224,0.320623916811092,0.692883895131086,0.208568207440812,0.945910290237467,0.208568207440812,0.577239248839139,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"belonging to society",0.544319600499376,0.32780847145488,0.769452449567723,0.208268330733229,0.928635147190009,0.208268330733229,0.568451738961619,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"expressing gratitude",0.663753641281731,0.387878787878788,0.810126582278481,0.254980079681275,0.95711222301644,0.254980079681275,0.606046151348858,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"expressing trust",0.767790262172285,0.300751879699248,0.745341614906832,0.188383045525903,0.97678369195923,0.188383045525903,0.582583368742566,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"feeling trusted",0.732001664585934,0.0720461095100865,0.403225806451613,0.0395569620253165,0.979107848673066,0.0395569620253165,0.509332405349191,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"balance in the various aspects of own life",0.526425301706201,0.210818307905687,0.791666666666667,0.1216,0.965307892454467,0.1216,0.543453946227233,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"mastery (ability, capability)",0.700374531835206,0.325842696629214,0.649253731343284,0.2175,0.941359950093575,0.2175,0.579429975046787,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"perceiving discrimination",0.801498127340824,0.425992779783393,0.907692307692308,0.278301886792453,0.98981324278438,0.278301886792453,0.634057564788417,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"feeling loved by god",0.907199334165626,0.0669456066945607,0.4,0.0365296803652968,0.994505494505495,0.0365296803652968,0.515517587435396,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"belief in god",0.915106117353308,0.203125,0.509803921568627,0.126829268292683,0.988626023657871,0.126829268292683,0.557727645975277,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"religious criticism",0.875156054931336,0.166666666666667,0.857142857142857,0.0923076923076923,0.997593840230991,0.0923076923076923,0.544950766269342,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"spiritual punishment",0.876404494382023,0.0325732899022801,0.555555555555556,0.0167785234899329,0.998099762470309,0.0167785234899329,0.507439142980121,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"feeling religious comfort",0.93424885559717,0.112359550561798,0.666666666666667,0.0613496932515337,0.997767857142857,0.0613496932515337,0.529558775197195,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"financial/material worry",0.817311693716188,0.410738255033557,0.85,0.270796460176991,0.985310119695321,0.270796460176991,0.628053289936156,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"life after death belief",0.823970037453184,0.0703296703296703,0.761904761904762,0.0368663594470046,0.99746063991874,0.0368663594470046,0.517163499682873,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"volunteering",0.881814398668331,0.134146341463415,0.814814814814815,0.0730897009966777,0.997621313035205,0.0730897009966777,0.535355507015941,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"charitable giving/helping",0.934665002080732,0.132596685082873,0.461538461538462,0.0774193548387097,0.993772241992883,0.0774193548387097,0.535595798415796,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"seeking for forgiveness",0.982937994173949,0.127659574468085,0.5,0.0731707317073171,0.998729889923793,0.0731707317073171,0.535950310815555,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"feeling having a political voice",0.861839367457345,0.562005277044855,0.724489795918367,0.459051724137931,0.958225889633832,0.459051724137931,0.708638806885881,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"expressing government approval",0.812734082397004,0.157303370786517,0.724137931034483,0.0882352941176471,0.991696938245978,0.0882352941176471,0.539966116181813,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"having hope",0.726175613816063,0.437606837606838,0.598130841121495,0.345013477088949,0.896447922937989,0.345013477088949,0.620730700013469,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"promoting good",0.677902621722846,0.386687797147385,0.596577017114914,0.286049237983587,0.893548387096774,0.286049237983587,0.589798812540181,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"expressing delayed gratification",0.818560133166875,0.0683760683760684,0.516129032258065,0.0366132723112128,0.992370295015259,0.0366132723112128,0.514491783663236,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"ptsd (post-traumatic stress disorder)",0.985434873075323,0.339622641509434,0.346153846153846,0.333333333333333,0.992845117845118,0.333333333333333,0.663089225589226,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"describing smoking related health issues",0.990428630878069,0.51063829787234,0.923076923076923,0.352941176470588,0.999577880962431,0.352941176470588,0.67625952871651,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"describing drinking related health issues",0.990428630878069,0.549019607843137,0.823529411764706,0.411764705882353,0.998733642887294,0.411764705882353,0.705249174384824,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"describing health limitations",0.896379525593009,0.353246753246753,0.686868686868687,0.237762237762238,0.985356636750118,0.237762237762238,0.611559437256178,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"expressing empathy",0.627132750728256,0.424903722721438,0.569707401032702,0.338792221084954,0.82468443197756,0.338792221084954,0.581738326531257,"LLAMA3",8,"YES","FULL",110538,2403,0.77739781794496,0.765655249778357,0.0218024570735856,0.200799724981454,0.234538126129538,0.761052230810777,0.22260218205504,"classified-L3-8B-FT"
"happiness",0.665,0.672371638141809,0.734639358860196,0.619834710743802,0.721234798877456,0.619834710743802,0.670534754810629,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"resilience",0.762916666666667,0.31030303030303,0.528925619834711,0.219554030874786,0.93725921849202,0.219554030874786,0.578406624683403,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"self-esteem",0.728333333333333,0.269058295964126,0.526315789473684,0.180722891566265,0.93778801843318,0.180722891566265,0.559255454999722,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"life satisfaction",0.4675,0.233812949640288,0.576923076923077,0.146616541353383,0.866355140186916,0.146616541353383,0.50648584077015,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"fear of future",0.704166666666667,0.385813148788927,0.816849816849817,0.252548131370328,0.96704021094265,0.252548131370328,0.609794171156489,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"vitality",0.847083333333333,0.175280898876404,0.226744186046512,0.142857142857143,0.937470615890926,0.142857142857143,0.540163879374035,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"having energy",0.91625,0.0737327188940092,0.1,0.0583941605839416,0.968183826778612,0.0583941605839416,0.513288993681277,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"positive functioning",0.692916666666667,0.298763082778306,0.334042553191489,0.270223752151463,0.827927432655305,0.270223752151463,0.549075592403384,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"expressing job satisfaction",0.97875,NA,0,NA,0.97875,NA,NA,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"expressing optimism",0.7475,0.0288461538461539,0.0149501661129568,0.409090909090909,0.750630782169891,0.409090909090909,0.5798608456304,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"peace with thoughts and feelings",0.92375,0.0895522388059702,0.0612244897959184,0.166666666666667,0.941176470588235,0.166666666666667,0.553921568627451,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"purpose in life",0.929583333333333,0.206572769953052,0.184873949579832,0.234042553191489,0.957935819601041,0.234042553191489,0.595989186396265,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"depression",0.904583333333333,0.268370607028754,0.392523364485981,0.203883495145631,0.970373746581586,0.203883495145631,0.587128620863609,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"anxiety",0.76,0.255813953488372,0.647058823529412,0.159420289855072,0.96964586846543,0.159420289855072,0.564533079160251,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"suffering",0.955416666666667,NA,0,NA,0.955416666666667,NA,NA,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"feeling pain",0.92,0.0769230769230769,0.177777777777778,0.049079754601227,0.983459991059455,0.049079754601227,0.516269872830341,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"expressing altruism",0.8325,0.226923076923077,0.180981595092025,0.304123711340206,0.878966455122393,0.304123711340206,0.5915450832313,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"loneliness",0.756666666666667,0.241558441558442,0.808695652173913,0.141984732824427,0.987392550143266,0.141984732824427,0.564688641483847,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"quality of relationships",0.342916666666667,0.223535204332841,0.850187265917603,0.128684807256236,0.937106918238994,0.128684807256236,0.532895862747615,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"belonging to society",0.393333333333333,0.275621890547264,0.798270893371758,0.1665664461816,0.905020352781547,0.1665664461816,0.535793399481573,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"expressing gratitude",0.51,0.313084112149533,0.848101265822785,0.191977077363897,0.952191235059761,0.191977077363897,0.572084156211829,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"expressing trust",0.909583333333333,0.168582375478927,0.136645962732919,0.22,0.939565217391304,0.22,0.579782608695652,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"feeling trusted",0.922083333333333,0.0696517412935323,0.112903225806452,0.0503597122302158,0.975674480318443,0.0503597122302158,0.513017096274329,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"balance in the various aspects of own life",0.87375,0.192,0.1875,0.19672131147541,0.929634641407307,0.19672131147541,0.563177976441358,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"mastery (ability, capability)",0.85,0.146919431279621,0.115241635687732,0.202614379084967,0.894080996884735,0.202614379084967,0.548347687984851,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"perceiving discrimination",0.89875,0.323119777158774,0.297435897435897,0.353658536585366,0.938729874776386,0.353658536585366,0.646194205680876,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"feeling loved by god",0.88875,0.043010752688172,0.3,0.0231660231660232,0.993460999532929,0.0231660231660232,0.508313511349476,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"belief in god",0.950833333333333,0.078125,0.0980392156862745,0.0649350649350649,0.98019801980198,0.0649350649350649,0.522566542368523,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"religious criticism",0.962916666666667,0.043010752688172,0.0571428571428571,0.0344827586206897,0.985909479077711,0.0344827586206897,0.5101961188492,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"spiritual punishment",0.972916666666667,NA,0,0,0.996160409556314,0,0.498080204778157,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"feeling religious comfort",0.97,NA,0,0,0.99359795134443,0,0.496798975672215,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
"financial/material worry",0.114166666666667,0.144810941271118,1,0.0780572419774501,1,0.0780572419774501,0.539028620988725,"LLAMA3",8,"NO","FULL",110400,2400,0.73963768115942,0.723994565217391,0.0403623188405797,0.22,0.135670156507708,0.723900709219858,0.26036231884058,"classified-L3-8B"
